# Renewables.ninja Solar PV (Point API) - 37.970, 23.726 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Athens, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Athens"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""37.9703"""," ""lon"": ""23.7264"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/05/01 04:00,2015/05/01 07:00,0.03,0.012,0.036,15.904,0,,,,,,,,,,,,,
2015/05/01 05:00,2015/05/01 08:00,0.21,0.185,0.063,18.043,0,,,,,,,,,,,,,
2015/05/01 06:00,2015/05/01 09:00,0.428,0.414,0.089,20.114,0,,,,,,,,,,,,,
2015/05/01 07:00,2015/05/01 10:00,0.615,0.634,0.114,21.717,0,,,,,,,,,,,,,
2015/05/01 08:00,2015/05/01 11:00,0.746,0.794,0.146,23.074,0,,,,,,,,,,,,,
2015/05/01 09:00,2015/05/01 12:00,0.806,0.833,0.205,24.126,0,,,,,,,,,,,,,
2015/05/01 10:00,2015/05/01 13:00,0.774,0.692,0.3,24.835,0,,,,,,,,,,,,,
2015/05/01 11:00,2015/05/01 14:00,0.731,0.6,0.328,25.245,0,,,,,,,,,,,,,
2015/05/01 12:00,2015/05/01 15:00,0.687,0.551,0.313,25.409,0,,,,,,,,,,,,,
2015/05/01 13:00,2015/05/01 16:00,0.581,0.432,0.283,25.307,0,,,,,,,,,,,,,
2015/05/01 14:00,2015/05/01 17:00,0.449,0.326,0.215,24.798,0,,,,,,,,,,,,,
2015/05/01 15:00,2015/05/01 18:00,0.245,0.111,0.182,23.744,0,,,,,,,,,,,,,
2015/05/01 16:00,2015/05/01 19:00,0.075,0,0.101,21.747,0,,,,,,,,,,,,,
2015/05/01 17:00,2015/05/01 20:00,0.002,0,0.011,19.002,0,,,,,,,,,,,,,
2015/05/01 18:00,2015/05/01 21:00,0,0,0,17.816,0,,,,,,,,,,,,,
2015/05/01 19:00,2015/05/01 22:00,0,0,0,17.057,0,,,,,,,,,,,,,
2015/05/01 20:00,2015/05/01 23:00,0,0,0,16.582,0,,,,,,,,,,,,,
2015/05/01 21:00,2015/05/02 00:00,0,0,0,16.471,0,,,,,,,,,,,,,
2015/05/01 22:00,2015/05/02 01:00,0,0,0,16.483,0,,,,,,,,,,,,,
2015/05/01 23:00,2015/05/02 02:00,0,0,0,16.195,0,,,,,,,,,,,,,
2015/05/02 00:00,2015/05/02 03:00,0,0,0,15.963,0,,,,,,,,,,,,,
2015/05/02 01:00,2015/05/02 04:00,0,0,0,15.725,0,,,,,,,,,,,,,
2015/05/02 02:00,2015/05/02 05:00,0,0,0,15.499,0,,,,,,,,,,,,,
2015/05/02 03:00,2015/05/02 06:00,0,0,0,15.15,0,,,,,,,,,,,,,
2015/05/02 04:00,2015/05/02 07:00,0.031,0.013,0.036,16.598,0,,,,,,,,,,,,,
2015/05/02 05:00,2015/05/02 08:00,0.211,0.188,0.062,18.804,0,,,,,,,,,,,,,
2015/05/02 06:00,2015/05/02 09:00,0.426,0.411,0.092,20.974,0,,,,,,,,,,,,,
2015/05/02 07:00,2015/05/02 10:00,0.568,0.501,0.187,22.68,0,,,,,,,,,,,,,
2015/05/02 08:00,2015/05/02 11:00,0.583,0.366,0.346,23.851,0,,,,,,,,,,,,,
2015/05/02 09:00,2015/05/02 12:00,0.765,0.713,0.261,24.47,0,,,,,,,,,,,,,
2015/05/02 10:00,2015/05/02 13:00,0.775,0.673,0.317,24.259,0,,,,,,,,,,,,,
2015/05/02 11:00,2015/05/02 14:00,0.592,0.398,0.328,24.012,0,,,,,,,,,,,,,
2015/05/02 12:00,2015/05/02 15:00,0.625,0.39,0.382,24.455,0,,,,,,,,,,,,,
2015/05/02 13:00,2015/05/02 16:00,0.467,0.202,0.362,24.728,0,,,,,,,,,,,,,
2015/05/02 14:00,2015/05/02 17:00,0.288,0.099,0.246,24.595,0,,,,,,,,,,,,,
2015/05/02 15:00,2015/05/02 18:00,0.166,0.034,0.17,23.793,0,,,,,,,,,,,,,
2015/05/02 16:00,2015/05/02 19:00,0.051,0,0.074,21.965,0,,,,,,,,,,,,,
2015/05/02 17:00,2015/05/02 20:00,0.002,0,0.011,20.479,0,,,,,,,,,,,,,
2015/05/02 18:00,2015/05/02 21:00,0,0,0,19.478,0,,,,,,,,,,,,,
2015/05/02 19:00,2015/05/02 22:00,0,0,0,18.607,0,,,,,,,,,,,,,
2015/05/02 20:00,2015/05/02 23:00,0,0,0,17.813,0,,,,,,,,,,,,,
2015/05/02 21:00,2015/05/03 00:00,0,0,0,17.213,0,,,,,,,,,,,,,
2015/05/02 22:00,2015/05/03 01:00,0,0,0,16.771,0,,,,,,,,,,,,,
2015/05/02 23:00,2015/05/03 02:00,0,0,0,16.427,0,,,,,,,,,,,,,
2015/05/03 00:00,2015/05/03 03:00,0,0,0,16.12,0,,,,,,,,,,,,,
2015/05/03 01:00,2015/05/03 04:00,0,0,0,15.868,0,,,,,,,,,,,,,
2015/05/03 02:00,2015/05/03 05:00,0,0,0,15.614,0,,,,,,,,,,,,,
2015/05/03 03:00,2015/05/03 06:00,0,0,0,15.429,0,,,,,,,,,,,,,
2015/05/03 04:00,2015/05/03 07:00,0.017,0.002,0.031,17.215,0,,,,,,,,,,,,,
2015/05/03 05:00,2015/05/03 08:00,0.156,0.058,0.132,19.05,0,,,,,,,,,,,,,
2015/05/03 06:00,2015/05/03 09:00,0.408,0.356,0.127,21.839,0,,,,,,,,,,,,,
2015/05/03 07:00,2015/05/03 10:00,0.606,0.622,0.121,23.62,0,,,,,,,,,,,,,
2015/05/03 08:00,2015/05/03 11:00,0.708,0.69,0.201,24.831,0,,,,,,,,,,,,,
2015/05/03 09:00,2015/05/03 12:00,0.785,0.778,0.235,25.821,0,,,,,,,,,,,,,
2015/05/03 10:00,2015/05/03 13:00,0.822,0.839,0.238,26.617,0,,,,,,,,,,,,,
2015/05/03 11:00,2015/05/03 14:00,0.792,0.767,0.266,27.227,0,,,,,,,,,,,,,
2015/05/03 12:00,2015/05/03 15:00,0.714,0.632,0.281,27.413,0,,,,,,,,,,,,,
2015/05/03 13:00,2015/05/03 16:00,0.563,0.394,0.304,27.301,0,,,,,,,,,,,,,
2015/05/03 14:00,2015/05/03 17:00,0.425,0.27,0.245,26.641,0,,,,,,,,,,,,,
2015/05/03 15:00,2015/05/03 18:00,0.188,0.075,0.157,25.487,0,,,,,,,,,,,,,
2015/05/03 16:00,2015/05/03 19:00,0.076,0,0.103,23.369,0,,,,,,,,,,,,,
2015/05/03 17:00,2015/05/03 20:00,0.002,0,0.011,20.736,0,,,,,,,,,,,,,
2015/05/03 18:00,2015/05/03 21:00,0,0,0,19.343,0,,,,,,,,,,,,,
2015/05/03 19:00,2015/05/03 22:00,0,0,0,18.527,0,,,,,,,,,,,,,
2015/05/03 20:00,2015/05/03 23:00,0,0,0,17.974,0,,,,,,,,,,,,,
2015/05/03 21:00,2015/05/04 00:00,0,0,0,17.778,0,,,,,,,,,,,,,
2015/05/03 22:00,2015/05/04 01:00,0,0,0,17.809,0,,,,,,,,,,,,,
2015/05/03 23:00,2015/05/04 02:00,0,0,0,17.773,0,,,,,,,,,,,,,
2015/05/04 00:00,2015/05/04 03:00,0,0,0,17.94,0,,,,,,,,,,,,,
2015/05/04 01:00,2015/05/04 04:00,0,0,0,17.94,0,,,,,,,,,,,,,
2015/05/04 02:00,2015/05/04 05:00,0,0,0,17.549,0,,,,,,,,,,,,,
2015/05/04 03:00,2015/05/04 06:00,0,0,0,17.437,0,,,,,,,,,,,,,
2015/05/04 04:00,2015/05/04 07:00,0.034,0.01,0.043,18.19,0,,,,,,,,,,,,,
2015/05/04 05:00,2015/05/04 08:00,0.208,0.167,0.082,19.628,0,,,,,,,,,,,,,
2015/05/04 06:00,2015/05/04 09:00,0.419,0.394,0.104,22.605,0,,,,,,,,,,,,,
2015/05/04 07:00,2015/05/04 10:00,0.608,0.631,0.116,24.257,0,,,,,,,,,,,,,
2015/05/04 08:00,2015/05/04 11:00,0.74,0.797,0.145,25.365,0,,,,,,,,,,,,,
2015/05/04 09:00,2015/05/04 12:00,0.821,0.914,0.161,26.382,0,,,,,,,,,,,,,
2015/05/04 10:00,2015/05/04 13:00,0.846,0.932,0.188,27.119,0,,,,,,,,,,,,,
2015/05/04 11:00,2015/05/04 14:00,0.82,0.867,0.213,27.53,0,,,,,,,,,,,,,
2015/05/04 12:00,2015/05/04 15:00,0.747,0.739,0.225,27.634,0,,,,,,,,,,,,,
2015/05/04 13:00,2015/05/04 16:00,0.624,0.559,0.223,27.4,0,,,,,,,,,,,,,
2015/05/04 14:00,2015/05/04 17:00,0.459,0.356,0.202,26.972,0,,,,,,,,,,,,,
2015/05/04 15:00,2015/05/04 18:00,0.259,0.149,0.164,26.085,0,,,,,,,,,,,,,
2015/05/04 16:00,2015/05/04 19:00,0.077,0,0.105,23.997,0,,,,,,,,,,,,,
2015/05/04 17:00,2015/05/04 20:00,0.003,0,0.012,21.091,0,,,,,,,,,,,,,
2015/05/04 18:00,2015/05/04 21:00,0,0,0,19.965,0,,,,,,,,,,,,,
2015/05/04 19:00,2015/05/04 22:00,0,0,0,19.259,0,,,,,,,,,,,,,
2015/05/04 20:00,2015/05/04 23:00,0,0,0,18.796,0,,,,,,,,,,,,,
2015/05/04 21:00,2015/05/05 00:00,0,0,0,18.685,0,,,,,,,,,,,,,
2015/05/04 22:00,2015/05/05 01:00,0,0,0,18.774,0,,,,,,,,,,,,,
2015/05/04 23:00,2015/05/05 02:00,0,0,0,18.995,0,,,,,,,,,,,,,
2015/05/05 00:00,2015/05/05 03:00,0,0,0,19.09,0,,,,,,,,,,,,,
2015/05/05 01:00,2015/05/05 04:00,0,0,0,19.121,0,,,,,,,,,,,,,
2015/05/05 02:00,2015/05/05 05:00,0,0,0,19.111,0,,,,,,,,,,,,,
2015/05/05 03:00,2015/05/05 06:00,0,0,0,18.944,0,,,,,,,,,,,,,
2015/05/05 04:00,2015/05/05 07:00,0.035,0.011,0.044,19.307,0,,,,,,,,,,,,,
2015/05/05 05:00,2015/05/05 08:00,0.2,0.143,0.097,20.769,0,,,,,,,,,,,,,
2015/05/05 06:00,2015/05/05 09:00,0.383,0.3,0.157,23.767,0,,,,,,,,,,,,,
2015/05/05 07:00,2015/05/05 10:00,0.577,0.563,0.153,26.954,0,,,,,,,,,,,,,
2015/05/05 08:00,2015/05/05 11:00,0.729,0.798,0.143,28.522,0,,,,,,,,,,,,,
2015/05/05 09:00,2015/05/05 12:00,0.809,0.911,0.163,29.488,0,,,,,,,,,,,,,
2015/05/05 10:00,2015/05/05 13:00,0.834,0.931,0.189,30.142,0,,,,,,,,,,,,,
2015/05/05 11:00,2015/05/05 14:00,0.811,0.874,0.21,30.464,0,,,,,,,,,,,,,
2015/05/05 12:00,2015/05/05 15:00,0.74,0.749,0.22,30.45,0,,,,,,,,,,,,,
2015/05/05 13:00,2015/05/05 16:00,0.62,0.572,0.216,30.103,0,,,,,,,,,,,,,
2015/05/05 14:00,2015/05/05 17:00,0.455,0.363,0.198,29.533,0,,,,,,,,,,,,,
2015/05/05 15:00,2015/05/05 18:00,0.257,0.15,0.165,28.741,0,,,,,,,,,,,,,
2015/05/05 16:00,2015/05/05 19:00,0.076,0,0.105,26.848,0,,,,,,,,,,,,,
2015/05/05 17:00,2015/05/05 20:00,0.003,0,0.012,23.503,0,,,,,,,,,,,,,
2015/05/05 18:00,2015/05/05 21:00,0,0,0,22.04,0,,,,,,,,,,,,,
2015/05/05 19:00,2015/05/05 22:00,0,0,0,21.323,0,,,,,,,,,,,,,
2015/05/05 20:00,2015/05/05 23:00,0,0,0,21.056,0,,,,,,,,,,,,,
2015/05/05 21:00,2015/05/06 00:00,0,0,0,20.856,0,,,,,,,,,,,,,
2015/05/05 22:00,2015/05/06 01:00,0,0,0,20.956,0,,,,,,,,,,,,,
2015/05/05 23:00,2015/05/06 02:00,0,0,0,20.872,0,,,,,,,,,,,,,
2015/05/06 00:00,2015/05/06 03:00,0,0,0,20.713,0,,,,,,,,,,,,,
2015/05/06 01:00,2015/05/06 04:00,0,0,0,20.408,0,,,,,,,,,,,,,
2015/05/06 02:00,2015/05/06 05:00,0,0,0,20.379,0,,,,,,,,,,,,,
2015/05/06 03:00,2015/05/06 06:00,0,0,0,20.345,0,,,,,,,,,,,,,
2015/05/06 04:00,2015/05/06 07:00,0.034,0.013,0.041,21.333,0,,,,,,,,,,,,,
2015/05/06 05:00,2015/05/06 08:00,0.21,0.178,0.075,22.689,0,,,,,,,,,,,,,
2015/05/06 06:00,2015/05/06 09:00,0.419,0.408,0.097,25.675,0,,,,,,,,,,,,,
2015/05/06 07:00,2015/05/06 10:00,0.594,0.62,0.125,28.368,0,,,,,,,,,,,,,
2015/05/06 08:00,2015/05/06 11:00,0.72,0.781,0.153,29.729,0,,,,,,,,,,,,,
2015/05/06 09:00,2015/05/06 12:00,0.799,0.896,0.17,30.917,0,,,,,,,,,,,,,
2015/05/06 10:00,2015/05/06 13:00,0.825,0.923,0.194,31.915,0,,,,,,,,,,,,,
2015/05/06 11:00,2015/05/06 14:00,0.8,0.865,0.214,32.539,0,,,,,,,,,,,,,
2015/05/06 12:00,2015/05/06 15:00,0.728,0.741,0.223,32.815,0,,,,,,,,,,,,,
2015/05/06 13:00,2015/05/06 16:00,0.611,0.567,0.219,32.768,0,,,,,,,,,,,,,
2015/05/06 14:00,2015/05/06 17:00,0.447,0.354,0.204,32.332,0,,,,,,,,,,,,,
2015/05/06 15:00,2015/05/06 18:00,0.251,0.139,0.173,31.396,0,,,,,,,,,,,,,
2015/05/06 16:00,2015/05/06 19:00,0.078,0,0.108,28.813,0,,,,,,,,,,,,,
2015/05/06 17:00,2015/05/06 20:00,0.003,0,0.013,24.884,0,,,,,,,,,,,,,
2015/05/06 18:00,2015/05/06 21:00,0,0,0,23.24,0,,,,,,,,,,,,,
2015/05/06 19:00,2015/05/06 22:00,0,0,0,22.305,0,,,,,,,,,,,,,
2015/05/06 20:00,2015/05/06 23:00,0,0,0,21.998,0,,,,,,,,,,,,,
2015/05/06 21:00,2015/05/07 00:00,0,0,0,22.114,0,,,,,,,,,,,,,
2015/05/06 22:00,2015/05/07 01:00,0,0,0,22.211,0,,,,,,,,,,,,,
2015/05/06 23:00,2015/05/07 02:00,0,0,0,22.072,0,,,,,,,,,,,,,
2015/05/07 00:00,2015/05/07 03:00,0,0,0,21.932,0,,,,,,,,,,,,,
2015/05/07 01:00,2015/05/07 04:00,0,0,0,21.996,0,,,,,,,,,,,,,
2015/05/07 02:00,2015/05/07 05:00,0,0,0,21.885,0,,,,,,,,,,,,,
2015/05/07 03:00,2015/05/07 06:00,0,0,0,21.917,0,,,,,,,,,,,,,
2015/05/07 04:00,2015/05/07 07:00,0.036,0.004,0.052,22.942,0,,,,,,,,,,,,,
2015/05/07 05:00,2015/05/07 08:00,0.194,0.119,0.118,24.085,0,,,,,,,,,,,,,
2015/05/07 06:00,2015/05/07 09:00,0.392,0.318,0.153,25.332,0,,,,,,,,,,,,,
2015/05/07 07:00,2015/05/07 10:00,0.572,0.536,0.173,27.366,0,,,,,,,,,,,,,
2015/05/07 08:00,2015/05/07 11:00,0.703,0.712,0.193,29.094,0,,,,,,,,,,,,,
2015/05/07 09:00,2015/05/07 12:00,0.788,0.842,0.201,29.966,0,,,,,,,,,,,,,
2015/05/07 10:00,2015/05/07 13:00,0.819,0.882,0.215,30.524,0,,,,,,,,,,,,,
2015/05/07 11:00,2015/05/07 14:00,0.799,0.846,0.224,31.556,0,,,,,,,,,,,,,
2015/05/07 12:00,2015/05/07 15:00,0.726,0.731,0.229,32.592,0,,,,,,,,,,,,,
2015/05/07 13:00,2015/05/07 16:00,0.607,0.556,0.224,32.622,0,,,,,,,,,,,,,
2015/05/07 14:00,2015/05/07 17:00,0.445,0.346,0.207,31.815,0,,,,,,,,,,,,,
2015/05/07 15:00,2015/05/07 18:00,0.252,0.137,0.173,30.366,0,,,,,,,,,,,,,
2015/05/07 16:00,2015/05/07 19:00,0.078,0,0.107,27.776,0,,,,,,,,,,,,,
2015/05/07 17:00,2015/05/07 20:00,0.003,0,0.013,24.697,0,,,,,,,,,,,,,
2015/05/07 18:00,2015/05/07 21:00,0,0,0,23.346,0,,,,,,,,,,,,,
2015/05/07 19:00,2015/05/07 22:00,0,0,0,22.424,0,,,,,,,,,,,,,
2015/05/07 20:00,2015/05/07 23:00,0,0,0,21.416,0,,,,,,,,,,,,,
2015/05/07 21:00,2015/05/08 00:00,0,0,0,20.866,0,,,,,,,,,,,,,
2015/05/07 22:00,2015/05/08 01:00,0,0,0,20.435,0,,,,,,,,,,,,,
2015/05/07 23:00,2015/05/08 02:00,0,0,0,20.927,0,,,,,,,,,,,,,
2015/05/08 00:00,2015/05/08 03:00,0,0,0,20.834,0,,,,,,,,,,,,,
2015/05/08 01:00,2015/05/08 04:00,0,0,0,20.229,0,,,,,,,,,,,,,
2015/05/08 02:00,2015/05/08 05:00,0,0,0,19.867,0,,,,,,,,,,,,,
2015/05/08 03:00,2015/05/08 06:00,0,0,0.001,19.72,0,,,,,,,,,,,,,
2015/05/08 04:00,2015/05/08 07:00,0.038,0.013,0.046,20.177,0,,,,,,,,,,,,,
2015/05/08 05:00,2015/05/08 08:00,0.211,0.172,0.081,21.542,0,,,,,,,,,,,,,
2015/05/08 06:00,2015/05/08 09:00,0.414,0.373,0.121,23.37,0,,,,,,,,,,,,,
2015/05/08 07:00,2015/05/08 10:00,0.586,0.564,0.157,24.957,0,,,,,,,,,,,,,
2015/05/08 08:00,2015/05/08 11:00,0.687,0.638,0.229,26.105,0,,,,,,,,,,,,,
2015/05/08 09:00,2015/05/08 12:00,0.743,0.664,0.29,26.801,0,,,,,,,,,,,,,
2015/05/08 10:00,2015/05/08 13:00,0.84,0.911,0.2,27.228,0,,,,,,,,,,,,,
2015/05/08 11:00,2015/05/08 14:00,0.818,0.863,0.215,27.52,0,,,,,,,,,,,,,
2015/05/08 12:00,2015/05/08 15:00,0.748,0.745,0.221,27.527,0,,,,,,,,,,,,,
2015/05/08 13:00,2015/05/08 16:00,0.626,0.565,0.22,27.265,0,,,,,,,,,,,,,
2015/05/08 14:00,2015/05/08 17:00,0.461,0.36,0.201,26.742,0,,,,,,,,,,,,,
2015/05/08 15:00,2015/05/08 18:00,0.262,0.151,0.165,25.769,0,,,,,,,,,,,,,
2015/05/08 16:00,2015/05/08 19:00,0.08,0,0.108,24.258,0,,,,,,,,,,,,,
2015/05/08 17:00,2015/05/08 20:00,0.004,0,0.014,22.245,0,,,,,,,,,,,,,
2015/05/08 18:00,2015/05/08 21:00,0,0,0,20.726,0,,,,,,,,,,,,,
2015/05/08 19:00,2015/05/08 22:00,0,0,0,19.586,0,,,,,,,,,,,,,
2015/05/08 20:00,2015/05/08 23:00,0,0,0,18.849,0,,,,,,,,,,,,,
2015/05/08 21:00,2015/05/09 00:00,0,0,0,18.433,0,,,,,,,,,,,,,
2015/05/08 22:00,2015/05/09 01:00,0,0,0,18.189,0,,,,,,,,,,,,,
2015/05/08 23:00,2015/05/09 02:00,0,0,0,17.986,0,,,,,,,,,,,,,
2015/05/09 00:00,2015/05/09 03:00,0,0,0,17.791,0,,,,,,,,,,,,,
2015/05/09 01:00,2015/05/09 04:00,0,0,0,17.639,0,,,,,,,,,,,,,
2015/05/09 02:00,2015/05/09 05:00,0,0,0,17.758,0,,,,,,,,,,,,,
2015/05/09 03:00,2015/05/09 06:00,0,0,0.002,17.631,0,,,,,,,,,,,,,
2015/05/09 04:00,2015/05/09 07:00,0.022,0.005,0.034,19.063,0,,,,,,,,,,,,,
2015/05/09 05:00,2015/05/09 08:00,0.189,0.105,0.123,20.773,0,,,,,,,,,,,,,
2015/05/09 06:00,2015/05/09 09:00,0.358,0.22,0.204,22.565,0,,,,,,,,,,,,,
2015/05/09 07:00,2015/05/09 10:00,0.448,0.252,0.287,24.394,0,,,,,,,,,,,,,
2015/05/09 08:00,2015/05/09 11:00,0.55,0.322,0.353,25.906,0,,,,,,,,,,,,,
2015/05/09 09:00,2015/05/09 12:00,0.783,0.787,0.23,26.795,0,,,,,,,,,,,,,
2015/05/09 10:00,2015/05/09 13:00,0.827,0.864,0.224,27.155,0,,,,,,,,,,,,,
2015/05/09 11:00,2015/05/09 14:00,0.819,0.865,0.213,27.297,0,,,,,,,,,,,,,
2015/05/09 12:00,2015/05/09 15:00,0.747,0.741,0.221,27.119,0,,,,,,,,,,,,,
2015/05/09 13:00,2015/05/09 16:00,0.63,0.571,0.216,26.643,0,,,,,,,,,,,,,
2015/05/09 14:00,2015/05/09 17:00,0.464,0.363,0.199,25.809,0,,,,,,,,,,,,,
2015/05/09 15:00,2015/05/09 18:00,0.26,0.138,0.174,24.54,0,,,,,,,,,,,,,
2015/05/09 16:00,2015/05/09 19:00,0.077,0,0.104,22.741,0,,,,,,,,,,,,,
2015/05/09 17:00,2015/05/09 20:00,0.004,0,0.014,20.45,0,,,,,,,,,,,,,
2015/05/09 18:00,2015/05/09 21:00,0,0,0,19.176,0,,,,,,,,,,,,,
2015/05/09 19:00,2015/05/09 22:00,0,0,0,18.444,0,,,,,,,,,,,,,
2015/05/09 20:00,2015/05/09 23:00,0,0,0,18.015,0,,,,,,,,,,,,,
2015/05/09 21:00,2015/05/10 00:00,0,0,0,17.735,0,,,,,,,,,,,,,
2015/05/09 22:00,2015/05/10 01:00,0,0,0,17.479,0,,,,,,,,,,,,,
2015/05/09 23:00,2015/05/10 02:00,0,0,0,17.201,0,,,,,,,,,,,,,
2015/05/10 00:00,2015/05/10 03:00,0,0,0,17.001,0,,,,,,,,,,,,,
2015/05/10 01:00,2015/05/10 04:00,0,0,0,16.893,0,,,,,,,,,,,,,
2015/05/10 02:00,2015/05/10 05:00,0,0,0,16.88,0,,,,,,,,,,,,,
2015/05/10 03:00,2015/05/10 06:00,0,0,0.001,17.067,0,,,,,,,,,,,,,
2015/05/10 04:00,2015/05/10 07:00,0.032,0.002,0.049,18.565,0,,,,,,,,,,,,,
2015/05/10 05:00,2015/05/10 08:00,0.184,0.088,0.133,19.876,0,,,,,,,,,,,,,
2015/05/10 06:00,2015/05/10 09:00,0.421,0.38,0.118,21.572,0,,,,,,,,,,,,,
2015/05/10 07:00,2015/05/10 10:00,0.597,0.578,0.15,22.919,0,,,,,,,,,,,,,
2015/05/10 08:00,2015/05/10 11:00,0.727,0.735,0.179,23.651,0,,,,,,,,,,,,,
2015/05/10 09:00,2015/05/10 12:00,0.824,0.893,0.172,24,0,,,,,,,,,,,,,
2015/05/10 10:00,2015/05/10 13:00,0.855,0.923,0.191,24.156,0,,,,,,,,,,,,,
2015/05/10 11:00,2015/05/10 14:00,0.827,0.848,0.222,24.083,0,,,,,,,,,,,,,
2015/05/10 12:00,2015/05/10 15:00,0.758,0.735,0.226,23.767,0,,,,,,,,,,,,,
2015/05/10 13:00,2015/05/10 16:00,0.637,0.561,0.222,23.1,0,,,,,,,,,,,,,
2015/05/10 14:00,2015/05/10 17:00,0.47,0.36,0.201,22.259,0,,,,,,,,,,,,,
2015/05/10 15:00,2015/05/10 18:00,0.268,0.15,0.167,21.332,0,,,,,,,,,,,,,
2015/05/10 16:00,2015/05/10 19:00,0.084,0,0.111,20.457,0,,,,,,,,,,,,,
2015/05/10 17:00,2015/05/10 20:00,0.005,0,0.015,19.406,0,,,,,,,,,,,,,
2015/05/10 18:00,2015/05/10 21:00,0,0,0,18.708,0,,,,,,,,,,,,,
2015/05/10 19:00,2015/05/10 22:00,0,0,0,18.385,1,,,,,,,,,,,,,
2015/05/10 20:00,2015/05/10 23:00,0,0,0,18.028,1,,,,,,,,,,,,,
2015/05/10 21:00,2015/05/11 00:00,0,0,0,17.695,0,,,,,,,,,,,,,
2015/05/10 22:00,2015/05/11 01:00,0,0,0,17.427,0,,,,,,,,,,,,,
2015/05/10 23:00,2015/05/11 02:00,0,0,0,17.145,0,,,,,,,,,,,,,
2015/05/11 00:00,2015/05/11 03:00,0,0,0,16.802,0,,,,,,,,,,,,,
2015/05/11 01:00,2015/05/11 04:00,0,0,0,16.477,0,,,,,,,,,,,,,
2015/05/11 02:00,2015/05/11 05:00,0,0,0,16.209,0,,,,,,,,,,,,,
2015/05/11 03:00,2015/05/11 06:00,0,0,0.004,16.209,0,,,,,,,,,,,,,
2015/05/11 04:00,2015/05/11 07:00,0.041,0.015,0.047,18.052,0,,,,,,,,,,,,,
2015/05/11 05:00,2015/05/11 08:00,0.214,0.161,0.094,19.649,0,,,,,,,,,,,,,
2015/05/11 06:00,2015/05/11 09:00,0.389,0.285,0.173,21.106,0,,,,,,,,,,,,,
2015/05/11 07:00,2015/05/11 10:00,0.588,0.539,0.174,22.163,0,,,,,,,,,,,,,
2015/05/11 08:00,2015/05/11 11:00,0.688,0.601,0.253,22.626,0,,,,,,,,,,,,,
2015/05/11 09:00,2015/05/11 12:00,0.745,0.629,0.307,22.638,0,,,,,,,,,,,,,
2015/05/11 10:00,2015/05/11 13:00,0.8,0.717,0.3,22.344,0,,,,,,,,,,,,,
2015/05/11 11:00,2015/05/11 14:00,0.742,0.561,0.365,21.49,0,,,,,,,,,,,,,
2015/05/11 12:00,2015/05/11 15:00,0.663,0.441,0.367,20.184,0,,,,,,,,,,,,,
2015/05/11 13:00,2015/05/11 16:00,0.33,0.075,0.31,18.854,0,,,,,,,,,,,,,
2015/05/11 14:00,2015/05/11 17:00,0.128,0.002,0.157,18.132,0,,,,,,,,,,,,,
2015/05/11 15:00,2015/05/11 18:00,0.037,0,0.057,17.864,0,,,,,,,,,,,,,
2015/05/11 16:00,2015/05/11 19:00,0.025,0,0.042,17.368,0,,,,,,,,,,,,,
2015/05/11 17:00,2015/05/11 20:00,0,0,0.007,16.674,0,,,,,,,,,,,,,
2015/05/11 18:00,2015/05/11 21:00,0,0,0,16.507,0,,,,,,,,,,,,,
2015/05/11 19:00,2015/05/11 22:00,0,0,0,16.612,0,,,,,,,,,,,,,
2015/05/11 20:00,2015/05/11 23:00,0,0,0,16.695,0,,,,,,,,,,,,,
2015/05/11 21:00,2015/05/12 00:00,0,0,0,16.691,0,,,,,,,,,,,,,
2015/05/11 22:00,2015/05/12 01:00,0,0,0,16.82,0,,,,,,,,,,,,,
2015/05/11 23:00,2015/05/12 02:00,0,0,0,16.81,0,,,,,,,,,,,,,
2015/05/12 00:00,2015/05/12 03:00,0,0,0,16.578,0,,,,,,,,,,,,,
2015/05/12 01:00,2015/05/12 04:00,0,0,0,16.402,0,,,,,,,,,,,,,
2015/05/12 02:00,2015/05/12 05:00,0,0,0,16.39,0,,,,,,,,,,,,,
2015/05/12 03:00,2015/05/12 06:00,0,0,0.003,16.56,0,,,,,,,,,,,,,
2015/05/12 04:00,2015/05/12 07:00,0.019,0.001,0.034,17.44,0,,,,,,,,,,,,,
2015/05/12 05:00,2015/05/12 08:00,0.116,0.02,0.125,18.599,0,,,,,,,,,,,,,
