# Renewables.ninja Solar PV (Point API) - 31.626, -7.989 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Casablanca, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Casablanca"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""31.6258257"""," ""lon"": ""-7.9891608"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
2015/02/19 22:00,19/02/2015 22:00,0,0,0,4.34,,,,,,,,,,,,,
2015/02/19 23:00,19/02/2015 23:00,0,0,0,3.717,,,,,,,,,,,,,
2015/02/20 00:00,20/02/2015 00:00,0,0,0,3.344,,,,,,,,,,,,,
2015/02/20 01:00,20/02/2015 01:00,0,0,0,3.028,,,,,,,,,,,,,
2015/02/20 02:00,20/02/2015 02:00,0,0,0,2.716,,,,,,,,,,,,,
2015/02/20 03:00,20/02/2015 03:00,0,0,0,2.248,,,,,,,,,,,,,
2015/02/20 04:00,20/02/2015 04:00,0,0,0,1.848,,,,,,,,,,,,,
2015/02/20 05:00,20/02/2015 05:00,0,0,0,1.611,,,,,,,,,,,,,
2015/02/20 06:00,20/02/2015 06:00,0,0,0,1.488,,,,,,,,,,,,,
2015/02/20 07:00,20/02/2015 07:00,0.06,0.036,0.042,2.424,,,,,,,,,,,,,
2015/02/20 08:00,20/02/2015 08:00,0.243,0.149,0.12,4.962,,,,,,,,,,,,,
2015/02/20 09:00,20/02/2015 09:00,0.452,0.353,0.152,6.742,,,,,,,,,,,,,
2015/02/20 10:00,20/02/2015 10:00,0.705,0.713,0.119,8.953,,,,,,,,,,,,,
2015/02/20 11:00,20/02/2015 11:00,0.818,0.898,0.109,10.961,,,,,,,,,,,,,
2015/02/20 12:00,20/02/2015 12:00,0.826,0.909,0.118,12.16,,,,,,,,,,,,,
2015/02/20 13:00,20/02/2015 13:00,0.755,0.784,0.138,12.601,,,,,,,,,,,,,
2015/02/20 14:00,20/02/2015 14:00,0.609,0.552,0.166,12.458,,,,,,,,,,,,,
2015/02/20 15:00,20/02/2015 15:00,0.398,0.271,0.182,11.724,,,,,,,,,,,,,
2015/02/20 16:00,20/02/2015 16:00,0.137,0.039,0.123,10.462,,,,,,,,,,,,,
2015/02/20 17:00,20/02/2015 17:00,0.019,0.003,0.03,9.093,,,,,,,,,,,,,
2015/02/20 18:00,20/02/2015 18:00,0,0,0,7.945,,,,,,,,,,,,,
2015/02/20 19:00,20/02/2015 19:00,0,0,0,7.301,,,,,,,,,,,,,
2015/02/20 20:00,20/02/2015 20:00,0,0,0,6.618,,,,,,,,,,,,,
2015/02/20 21:00,20/02/2015 21:00,0,0,0,6.116,,,,,,,,,,,,,
2015/02/20 22:00,20/02/2015 22:00,0,0,0,5.972,,,,,,,,,,,,,
2015/02/20 23:00,20/02/2015 23:00,0,0,0,6.058,,,,,,,,,,,,,
2015/02/21 00:00,21/02/2015 00:00,0,0,0,6.133,,,,,,,,,,,,,
2015/02/21 01:00,21/02/2015 01:00,0,0,0,6.06,,,,,,,,,,,,,
2015/02/21 02:00,21/02/2015 02:00,0,0,0,5.954,,,,,,,,,,,,,
2015/02/21 03:00,21/02/2015 03:00,0,0,0,5.85,,,,,,,,,,,,,
2015/02/21 04:00,21/02/2015 04:00,0,0,0,5.348,,,,,,,,,,,,,
2015/02/21 05:00,21/02/2015 05:00,0,0,0,5.49,,,,,,,,,,,,,
2015/02/21 06:00,21/02/2015 06:00,0,0,0,5.492,,,,,,,,,,,,,
2015/02/21 07:00,21/02/2015 07:00,0.02,0.006,0.027,5.765,,,,,,,,,,,,,
2015/02/21 08:00,21/02/2015 08:00,0.251,0.158,0.123,6.817,,,,,,,,,,,,,
2015/02/21 09:00,21/02/2015 09:00,0.49,0.419,0.135,8.44,,,,,,,,,,,,,
2015/02/21 10:00,21/02/2015 10:00,0.728,0.765,0.106,10.242,,,,,,,,,,,,,
2015/02/21 11:00,21/02/2015 11:00,0.826,0.92,0.103,11.778,,,,,,,,,,,,,
2015/02/21 12:00,21/02/2015 12:00,0.824,0.91,0.117,12.825,,,,,,,,,,,,,
2015/02/21 13:00,21/02/2015 13:00,0.753,0.785,0.139,13.454,,,,,,,,,,,,,
2015/02/21 14:00,21/02/2015 14:00,0.568,0.483,0.185,13.393,,,,,,,,,,,,,
2015/02/21 15:00,21/02/2015 15:00,0.37,0.236,0.188,13.009,,,,,,,,,,,,,
2015/02/21 16:00,21/02/2015 16:00,0.201,0.099,0.134,12.428,,,,,,,,,,,,,
2015/02/21 17:00,21/02/2015 17:00,0.053,0.022,0.051,11.078,,,,,,,,,,,,,
2015/02/21 18:00,21/02/2015 18:00,0,0,0,9.082,,,,,,,,,,,,,
2015/02/21 19:00,21/02/2015 19:00,0,0,0,8.578,,,,,,,,,,,,,
2015/02/21 20:00,21/02/2015 20:00,0,0,0,8.155,,,,,,,,,,,,,
2015/02/21 21:00,21/02/2015 21:00,0,0,0,8.159,,,,,,,,,,,,,
2015/02/21 22:00,21/02/2015 22:00,0,0,0,8.34,,,,,,,,,,,,,
2015/02/21 23:00,21/02/2015 23:00,0,0,0,8.496,,,,,,,,,,,,,
2015/02/22 00:00,22/02/2015 00:00,0,0,0,8.549,,,,,,,,,,,,,
2015/02/22 01:00,22/02/2015 01:00,0,0,0,8.507,,,,,,,,,,,,,
2015/02/22 02:00,22/02/2015 02:00,0,0,0,8.177,,,,,,,,,,,,,
2015/02/22 03:00,22/02/2015 03:00,0,0,0,7.839,,,,,,,,,,,,,
2015/02/22 04:00,22/02/2015 04:00,0,0,0,7.495,,,,,,,,,,,,,
2015/02/22 05:00,22/02/2015 05:00,0,0,0,6.932,,,,,,,,,,,,,
2015/02/22 06:00,22/02/2015 06:00,0,0,0,6.229,,,,,,,,,,,,,
2015/02/22 07:00,22/02/2015 07:00,0.069,0.047,0.041,6.681,,,,,,,,,,,,,
2015/02/22 08:00,22/02/2015 08:00,0.302,0.239,0.099,8.805,,,,,,,,,,,,,
2015/02/22 09:00,22/02/2015 09:00,0.518,0.484,0.11,10.756,,,,,,,,,,,,,
2015/02/22 10:00,22/02/2015 10:00,0.711,0.762,0.098,12.831,,,,,,,,,,,,,
2015/02/22 11:00,22/02/2015 11:00,0.82,0.944,0.09,14.853,,,,,,,,,,,,,
2015/02/22 12:00,22/02/2015 12:00,0.852,1.006,0.088,16.013,,,,,,,,,,,,,
2015/02/22 13:00,22/02/2015 13:00,0.823,0.964,0.087,16.631,,,,,,,,,,,,,
2015/02/22 14:00,22/02/2015 14:00,0.739,0.839,0.082,16.733,,,,,,,,,,,,,
2015/02/22 15:00,22/02/2015 15:00,0.596,0.642,0.075,16.44,,,,,,,,,,,,,
2015/02/22 16:00,22/02/2015 16:00,0.391,0.389,0.064,15.528,,,,,,,,,,,,,
2015/02/22 17:00,22/02/2015 17:00,0.127,0.112,0.042,13.064,,,,,,,,,,,,,
2015/02/22 18:00,22/02/2015 18:00,0,0,0,9.638,,,,,,,,,,,,,
2015/02/22 19:00,22/02/2015 19:00,0,0,0,8.782,,,,,,,,,,,,,
2015/02/22 20:00,22/02/2015 20:00,0,0,0,7.993,,,,,,,,,,,,,
2015/02/22 21:00,22/02/2015 21:00,0,0,0,7.275,,,,,,,,,,,,,
2015/02/22 22:00,22/02/2015 22:00,0,0,0,6.796,,,,,,,,,,,,,
2015/02/22 23:00,22/02/2015 23:00,0,0,0,6.67,,,,,,,,,,,,,
2015/02/23 00:00,23/02/2015 00:00,0,0,0,6.743,,,,,,,,,,,,,
2015/02/23 01:00,23/02/2015 01:00,0,0,0,6.672,,,,,,,,,,,,,
2015/02/23 02:00,23/02/2015 02:00,0,0,0,6.242,,,,,,,,,,,,,
2015/02/23 03:00,23/02/2015 03:00,0,0,0,5.705,,,,,,,,,,,,,
2015/02/23 04:00,23/02/2015 04:00,0,0,0,5.335,,,,,,,,,,,,,
2015/02/23 05:00,23/02/2015 05:00,0,0,0,5.324,,,,,,,,,,,,,
2015/02/23 06:00,23/02/2015 06:00,0,0,0,5.753,,,,,,,,,,,,,
2015/02/23 07:00,23/02/2015 07:00,0.151,0.145,0.03,7.145,,,,,,,,,,,,,
2015/02/23 08:00,23/02/2015 08:00,0.411,0.411,0.056,11.188,,,,,,,,,,,,,
2015/02/23 09:00,23/02/2015 09:00,0.617,0.672,0.064,14.322,,,,,,,,,,,,,
2015/02/23 10:00,23/02/2015 10:00,0.746,0.865,0.072,17.847,,,,,,,,,,,,,
2015/02/23 11:00,23/02/2015 11:00,0.816,0.987,0.078,20.402,,,,,,,,,,,,,
2015/02/23 12:00,23/02/2015 12:00,0.834,1.024,0.081,21.962,,,,,,,,,,,,,
2015/02/23 13:00,23/02/2015 13:00,0.805,0.98,0.08,22.532,,,,,,,,,,,,,
2015/02/23 14:00,23/02/2015 14:00,0.725,0.853,0.077,22.169,,,,,,,,,,,,,
2015/02/23 15:00,23/02/2015 15:00,0.587,0.652,0.07,20.986,,,,,,,,,,,,,
2015/02/23 16:00,23/02/2015 16:00,0.386,0.393,0.062,19.064,,,,,,,,,,,,,
2015/02/23 17:00,23/02/2015 17:00,0.127,0.113,0.042,15.727,,,,,,,,,,,,,
2015/02/23 18:00,23/02/2015 18:00,0,0,0,11.626,,,,,,,,,,,,,
2015/02/23 19:00,23/02/2015 19:00,0,0,0,10.139,,,,,,,,,,,,,
2015/02/23 20:00,23/02/2015 20:00,0,0,0,9.026,,,,,,,,,,,,,
2015/02/23 21:00,23/02/2015 21:00,0,0,0,8.254,,,,,,,,,,,,,
2015/02/23 22:00,23/02/2015 22:00,0,0,0,7.779,,,,,,,,,,,,,
2015/02/23 23:00,23/02/2015 23:00,0,0,0,7.705,,,,,,,,,,,,,
2015/02/24 00:00,24/02/2015 00:00,0,0,0,7.722,,,,,,,,,,,,,
2015/02/24 01:00,24/02/2015 01:00,0,0,0,7.665,,,,,,,,,,,,,
2015/02/24 02:00,24/02/2015 02:00,0,0,0,7.714,,,,,,,,,,,,,
2015/02/24 03:00,24/02/2015 03:00,0,0,0,7.492,,,,,,,,,,,,,
2015/02/24 04:00,24/02/2015 04:00,0,0,0,6.901,,,,,,,,,,,,,
2015/02/24 05:00,24/02/2015 05:00,0,0,0,6.446,,,,,,,,,,,,,
2015/02/24 06:00,24/02/2015 06:00,0,0,0,6.231,,,,,,,,,,,,,
2015/02/24 07:00,24/02/2015 07:00,0.076,0.052,0.044,7.099,,,,,,,,,,,,,
2015/02/24 08:00,24/02/2015 08:00,0.283,0.217,0.102,9.844,,,,,,,,,,,,,
2015/02/24 09:00,24/02/2015 09:00,0.575,0.585,0.087,12.224,,,,,,,,,,,,,
2015/02/24 10:00,24/02/2015 10:00,0.743,0.833,0.082,14.48,,,,,,,,,,,,,
2015/02/24 11:00,24/02/2015 11:00,0.826,0.968,0.084,16.175,,,,,,,,,,,,,
2015/02/24 12:00,24/02/2015 12:00,0.85,1.013,0.086,17.258,,,,,,,,,,,,,
2015/02/24 13:00,24/02/2015 13:00,0.822,0.973,0.084,17.75,,,,,,,,,,,,,
2015/02/24 14:00,24/02/2015 14:00,0.743,0.852,0.079,17.569,,,,,,,,,,,,,
2015/02/24 15:00,24/02/2015 15:00,0.605,0.659,0.071,16.951,,,,,,,,,,,,,
2015/02/24 16:00,24/02/2015 16:00,0.403,0.408,0.06,15.701,,,,,,,,,,,,,
2015/02/24 17:00,24/02/2015 17:00,0.141,0.129,0.04,13.248,,,,,,,,,,,,,
2015/02/24 18:00,24/02/2015 18:00,0,0,0.001,9.331,,,,,,,,,,,,,
2015/02/24 19:00,24/02/2015 19:00,0,0,0,7.922,,,,,,,,,,,,,
2015/02/24 20:00,24/02/2015 20:00,0,0,0,6.833,,,,,,,,,,,,,
2015/02/24 21:00,24/02/2015 21:00,0,0,0,5.965,,,,,,,,,,,,,
2015/02/24 22:00,24/02/2015 22:00,0,0,0,5.188,,,,,,,,,,,,,
2015/02/24 23:00,24/02/2015 23:00,0,0,0,4.396,,,,,,,,,,,,,
2015/02/25 00:00,25/02/2015 00:00,0,0,0,3.717,,,,,,,,,,,,,
2015/02/25 01:00,25/02/2015 01:00,0,0,0,3.217,,,,,,,,,,,,,
2015/02/25 02:00,25/02/2015 02:00,0,0,0,2.824,,,,,,,,,,,,,
2015/02/25 03:00,25/02/2015 03:00,0,0,0,2.528,,,,,,,,,,,,,
2015/02/25 04:00,25/02/2015 04:00,0,0,0,2.331,,,,,,,,,,,,,
2015/02/25 05:00,25/02/2015 05:00,0,0,0,2.258,,,,,,,,,,,,,
2015/02/25 06:00,25/02/2015 06:00,0,0,0,2.255,,,,,,,,,,,,,
2015/02/25 07:00,25/02/2015 07:00,0.174,0.168,0.029,4.054,,,,,,,,,,,,,
2015/02/25 08:00,25/02/2015 08:00,0.439,0.446,0.049,9.01,,,,,,,,,,,,,
2015/02/25 09:00,25/02/2015 09:00,0.643,0.705,0.057,12.317,,,,,,,,,,,,,
2015/02/25 10:00,25/02/2015 10:00,0.775,0.899,0.066,14.775,,,,,,,,,,,,,
2015/02/25 11:00,25/02/2015 11:00,0.848,1.018,0.072,16.491,,,,,,,,,,,,,
2015/02/25 12:00,25/02/2015 12:00,0.863,1.047,0.076,17.638,,,,,,,,,,,,,
2015/02/25 13:00,25/02/2015 13:00,0.834,1.003,0.076,18.219,,,,,,,,,,,,,
2015/02/25 14:00,25/02/2015 14:00,0.752,0.878,0.072,18.335,,,,,,,,,,,,,
2015/02/25 15:00,25/02/2015 15:00,0.611,0.677,0.065,17.822,,,,,,,,,,,,,
2015/02/25 16:00,25/02/2015 16:00,0.408,0.421,0.056,16.451,,,,,,,,,,,,,
2015/02/25 17:00,25/02/2015 17:00,0.146,0.135,0.039,13.042,,,,,,,,,,,,,
2015/02/25 18:00,25/02/2015 18:00,0,0,0.001,8.884,,,,,,,,,,,,,
2015/02/25 19:00,25/02/2015 19:00,0,0,0,7.843,,,,,,,,,,,,,
2015/02/25 20:00,25/02/2015 20:00,0,0,0,6.923,,,,,,,,,,,,,
2015/02/25 21:00,25/02/2015 21:00,0,0,0,6.26,,,,,,,,,,,,,
2015/02/25 22:00,25/02/2015 22:00,0,0,0,5.933,,,,,,,,,,,,,
2015/02/25 23:00,25/02/2015 23:00,0,0,0,5.639,,,,,,,,,,,,,
2015/02/26 00:00,26/02/2015 00:00,0,0,0,5.315,,,,,,,,,,,,,
2015/02/26 01:00,26/02/2015 01:00,0,0,0,5.017,,,,,,,,,,,,,
2015/02/26 02:00,26/02/2015 02:00,0,0,0,4.897,,,,,,,,,,,,,
2015/02/26 03:00,26/02/2015 03:00,0,0,0,4.86,,,,,,,,,,,,,
2015/02/26 04:00,26/02/2015 04:00,0,0,0,4.687,,,,,,,,,,,,,
2015/02/26 05:00,26/02/2015 05:00,0,0,0,4.542,,,,,,,,,,,,,
2015/02/26 06:00,26/02/2015 06:00,0,0,0,4.529,,,,,,,,,,,,,
2015/02/26 07:00,26/02/2015 07:00,0.175,0.17,0.03,5.943,,,,,,,,,,,,,
2015/02/26 08:00,26/02/2015 08:00,0.431,0.438,0.051,10.367,,,,,,,,,,,,,
2015/02/26 09:00,26/02/2015 09:00,0.628,0.686,0.061,13.68,,,,,,,,,,,,,
2015/02/26 10:00,26/02/2015 10:00,0.761,0.879,0.07,15.951,,,,,,,,,,,,,
2015/02/26 11:00,26/02/2015 11:00,0.835,1,0.076,17.508,,,,,,,,,,,,,
2015/02/26 12:00,26/02/2015 12:00,0.854,1.036,0.079,18.517,,,,,,,,,,,,,
2015/02/26 13:00,26/02/2015 13:00,0.826,0.994,0.078,18.99,,,,,,,,,,,,,
2015/02/26 14:00,26/02/2015 14:00,0.746,0.871,0.073,18.955,,,,,,,,,,,,,
2015/02/26 15:00,26/02/2015 15:00,0.609,0.676,0.066,18.401,,,,,,,,,,,,,
2015/02/26 16:00,26/02/2015 16:00,0.409,0.422,0.056,17.137,,,,,,,,,,,,,
2015/02/26 17:00,26/02/2015 17:00,0.149,0.138,0.039,13.959,,,,,,,,,,,,,
2015/02/26 18:00,26/02/2015 18:00,0,0,0.001,9.807,,,,,,,,,,,,,
2015/02/26 19:00,26/02/2015 19:00,0,0,0,8.747,,,,,,,,,,,,,
2015/02/26 20:00,26/02/2015 20:00,0,0,0,7.974,,,,,,,,,,,,,
2015/02/26 21:00,26/02/2015 21:00,0,0,0,7.172,,,,,,,,,,,,,
2015/02/26 22:00,26/02/2015 22:00,0,0,0,6.551,,,,,,,,,,,,,
2015/02/26 23:00,26/02/2015 23:00,0,0,0,6.322,,,,,,,,,,,,,
2015/02/27 00:00,27/02/2015 00:00,0,0,0,6.406,,,,,,,,,,,,,
2015/02/27 01:00,27/02/2015 01:00,0,0,0,6.95,,,,,,,,,,,,,
2015/02/27 02:00,27/02/2015 02:00,0,0,0,7.415,,,,,,,,,,,,,
2015/02/27 03:00,27/02/2015 03:00,0,0,0,7.273,,,,,,,,,,,,,
2015/02/27 04:00,27/02/2015 04:00,0,0,0,7.03,,,,,,,,,,,,,
2015/02/27 05:00,27/02/2015 05:00,0,0,0,6.674,,,,,,,,,,,,,
2015/02/27 06:00,27/02/2015 06:00,0,0,0,6.394,,,,,,,,,,,,,
2015/02/27 07:00,27/02/2015 07:00,0.143,0.128,0.039,7.47,,,,,,,,,,,,,
2015/02/27 08:00,27/02/2015 08:00,0.379,0.357,0.071,10.537,,,,,,,,,,,,,
2015/02/27 09:00,27/02/2015 09:00,0.579,0.601,0.081,13.308,,,,,,,,,,,,,
2015/02/27 10:00,27/02/2015 10:00,0.744,0.843,0.079,15.693,,,,,,,,,,,,,
2015/02/27 11:00,27/02/2015 11:00,0.828,0.98,0.082,17.036,,,,,,,,,,,,,
2015/02/27 12:00,27/02/2015 12:00,0.849,1.02,0.084,18.161,,,,,,,,,,,,,
2015/02/27 13:00,27/02/2015 13:00,0.822,0.98,0.083,18.817,,,,,,,,,,,,,
2015/02/27 14:00,27/02/2015 14:00,0.74,0.856,0.078,18.889,,,,,,,,,,,,,
2015/02/27 15:00,27/02/2015 15:00,0.6,0.657,0.072,18.413,,,,,,,,,,,,,
2015/02/27 16:00,27/02/2015 16:00,0.399,0.405,0.062,17.258,,,,,,,,,,,,,
2015/02/27 17:00,27/02/2015 17:00,0.142,0.128,0.044,14.58,,,,,,,,,,,,,
2015/02/27 18:00,27/02/2015 18:00,0,0,0.001,10.541,,,,,,,,,,,,,
2015/02/27 19:00,27/02/2015 19:00,0,0,0,9.282,,,,,,,,,,,,,
2015/02/27 20:00,27/02/2015 20:00,0,0,0,8.298,,,,,,,,,,,,,
2015/02/27 21:00,27/02/2015 21:00,0,0,0,7.42,,,,,,,,,,,,,
2015/02/27 22:00,27/02/2015 22:00,0,0,0,6.799,,,,,,,,,,,,,
2015/02/27 23:00,27/02/2015 23:00,0,0,0,6.512,,,,,,,,,,,,,
2015/02/28 00:00,28/02/2015 00:00,0,0,0,6.257,,,,,,,,,,,,,
2015/02/28 01:00,28/02/2015 01:00,0,0,0,6.166,,,,,,,,,,,,,
2015/02/28 02:00,28/02/2015 02:00,0,0,0,6.009,,,,,,,,,,,,,
2015/02/28 03:00,28/02/2015 03:00,0,0,0,5.912,,,,,,,,,,,,,
2015/02/28 04:00,28/02/2015 04:00,0,0,0,6.058,,,,,,,,,,,,,
2015/02/28 05:00,28/02/2015 05:00,0,0,0,6.112,,,,,,,,,,,,,
2015/02/28 06:00,28/02/2015 06:00,0,0,0.001,5.993,,,,,,,,,,,,,
2015/02/28 07:00,28/02/2015 07:00,0.14,0.123,0.04,7.117,,,,,,,,,,,,,
2015/02/28 08:00,28/02/2015 08:00,0.387,0.369,0.069,10.664,,,,,,,,,,,,,
2015/02/28 09:00,28/02/2015 09:00,0.608,0.649,0.072,13.656,,,,,,,,,,,,,
2015/02/28 10:00,28/02/2015 10:00,0.744,0.845,0.079,16.022,,,,,,,,,,,,,
2015/02/28 11:00,28/02/2015 11:00,0.818,0.967,0.084,18.024,,,,,,,,,,,,,
2015/02/28 12:00,28/02/2015 12:00,0.839,1.007,0.087,19.206,,,,,,,,,,,,,
2015/02/28 13:00,28/02/2015 13:00,0.812,0.967,0.086,19.673,,,,,,,,,,,,,
2015/02/28 14:00,28/02/2015 14:00,0.734,0.85,0.08,19.684,,,,,,,,,,,,,
2015/02/28 15:00,28/02/2015 15:00,0.594,0.651,0.074,19.365,,,,,,,,,,,,,
2015/02/28 16:00,28/02/2015 16:00,0.397,0.403,0.063,18.455,,,,,,,,,,,,,
2015/02/28 17:00,28/02/2015 17:00,0.144,0.129,0.044,15.655,,,,,,,,,,,,,
2015/02/28 18:00,28/02/2015 18:00,0,0.001,0.001,11.458,,,,,,,,,,,,,
2015/02/28 19:00,28/02/2015 19:00,0,0,0,10.209,,,,,,,,,,,,,
2015/02/28 20:00,28/02/2015 20:00,0,0,0,9.305,,,,,,,,,,,,,
2015/02/28 21:00,28/02/2015 21:00,0,0,0,8.474,,,,,,,,,,,,,
2015/02/28 22:00,28/02/2015 22:00,0,0,0,7.921,,,,,,,,,,,,,
2015/02/28 23:00,28/02/2015 23:00,0,0,0,7.854,,,,,,,,,,,,,
2015/03/01 00:00,01/03/2015 00:00,0,0,0,7.908,,,,,,,,,,,,,
2015/03/01 01:00,01/03/2015 01:00,0,0,0,7.845,,,,,,,,,,,,,
2015/03/01 02:00,01/03/2015 02:00,0,0,0,7.699,,,,,,,,,,,,,
2015/03/01 03:00,01/03/2015 03:00,0,0,0,7.401,,,,,,,,,,,,,
2015/03/01 04:00,01/03/2015 04:00,0,0,0,7.066,,,,,,,,,,,,,
2015/03/01 05:00,01/03/2015 05:00,0,0,0,6.728,,,,,,,,,,,,,
2015/03/01 06:00,01/03/2015 06:00,0,0,0.001,6.411,,,,,,,,,,,,,
2015/03/01 07:00,01/03/2015 07:00,0.152,0.134,0.042,7.642,,,,,,,,,,,,,
2015/03/01 08:00,01/03/2015 08:00,0.396,0.386,0.064,11.807,,,,,,,,,,,,,
2015/03/01 09:00,01/03/2015 09:00,0.602,0.647,0.071,15.189,,,,,,,,,,,,,
2015/03/01 10:00,01/03/2015 10:00,0.743,0.858,0.076,17.909,,,,,,,,,,,,,
2015/03/01 11:00,01/03/2015 11:00,0.818,0.982,0.081,19.627,,,,,,,,,,,,,
2015/03/01 12:00,01/03/2015 12:00,0.839,1.022,0.084,20.658,,,,,,,,,,,,,
2015/03/01 13:00,01/03/2015 13:00,0.812,0.981,0.083,21.175,,,,,,,,,,,,,
2015/03/01 14:00,01/03/2015 14:00,0.733,0.858,0.078,21.202,,,,,,,,,,,,,
2015/03/01 15:00,01/03/2015 15:00,0.597,0.664,0.071,20.811,,,,,,,,,,,,,
2015/03/01 16:00,01/03/2015 16:00,0.399,0.411,0.061,19.747,,,,,,,,,,,,,
2015/03/01 17:00,01/03/2015 17:00,0.148,0.134,0.044,16.581,,,,,,,,,,,,,
2015/03/01 18:00,01/03/2015 18:00,0,0.001,0.002,12.157,,,,,,,,,,,,,
2015/03/01 19:00,01/03/2015 19:00,0,0,0,10.898,,,,,,,,,,,,,
2015/03/01 20:00,01/03/2015 20:00,0,0,0,10.025,,,,,,,,,,,,,
2015/03/01 21:00,01/03/2015 21:00,0,0,0,9.492,,,,,,,,,,,,,
2015/03/01 22:00,01/03/2015 22:00,0,0,0,9.352,,,,,,,,,,,,,
2015/03/01 23:00,01/03/2015 23:00,0,0,0,8.997,,,,,,,,,,,,,
2015/03/02 00:00,02/03/2015 00:00,0,0,0,8.478,,,,,,,,,,,,,
2015/03/02 01:00,02/03/2015 01:00,0,0,0,8.153,,,,,,,,,,,,,
2015/03/02 02:00,02/03/2015 02:00,0,0,0,7.992,,,,,,,,,,,,,
2015/03/02 03:00,02/03/2015 03:00,0,0,0,7.906,,,,,,,,,,,,,
2015/03/02 04:00,02/03/2015 04:00,0,0,0,7.786,,,,,,,,,,,,,
2015/03/02 05:00,02/03/2015 05:00,0,0,0,7.681,,,,,,,,,,,,,
2015/03/02 06:00,02/03/2015 06:00,0,0,0.001,7.486,,,,,,,,,,,,,
2015/03/02 07:00,02/03/2015 07:00,0.144,0.123,0.045,9.238,,,,,,,,,,,,,
2015/03/02 08:00,02/03/2015 08:00,0.397,0.394,0.064,14.578,,,,,,,,,,,,,
2015/03/02 09:00,02/03/2015 09:00,0.596,0.653,0.071,18.607,,,,,,,,,,,,,
2015/03/02 10:00,02/03/2015 10:00,0.727,0.853,0.078,21.621,,,,,,,,,,,,,
2015/03/02 11:00,02/03/2015 11:00,0.801,0.978,0.083,23.375,,,,,,,,,,,,,
2015/03/02 12:00,02/03/2015 12:00,0.823,1.019,0.086,24.351,,,,,,,,,,,,,
2015/03/02 13:00,02/03/2015 13:00,0.795,0.974,0.085,24.673,,,,,,,,,,,,,
2015/03/02 14:00,02/03/2015 14:00,0.715,0.845,0.082,24.492,,,,,,,,,,,,,
2015/03/02 15:00,02/03/2015 15:00,0.573,0.635,0.079,23.773,,,,,,,,,,,,,
2015/03/02 16:00,02/03/2015 16:00,0.374,0.377,0.072,22.366,,,,,,,,,,,,,
2015/03/02 17:00,02/03/2015 17:00,0.126,0.105,0.052,18.739,,,,,,,,,,,,,
2015/03/02 18:00,02/03/2015 18:00,0,0.001,0.002,14.453,,,,,,,,,,,,,
2015/03/02 19:00,02/03/2015 19:00,0,0,0,13.62,,,,,,,,,,,,,
2015/03/02 20:00,02/03/2015 20:00,0,0,0,13.339,,,,,,,,,,,,,
2015/03/02 21:00,02/03/2015 21:00,0,0,0,12.188,,,,,,,,,,,,,
2015/03/02 22:00,02/03/2015 22:00,0,0,0,11.596,,,,,,,,,,,,,
2015/03/02 23:00,02/03/2015 23:00,0,0,0,11.44,,,,,,,,,,,,,
2015/03/03 00:00,03/03/2015 00:00,0,0,0,11.277,,,,,,,,,,,,,
2015/03/03 01:00,03/03/2015 01:00,0,0,0,10.904,,,,,,,,,,,,,
2015/03/03 02:00,03/03/2015 02:00,0,0,0,10.408,,,,,,,,,,,,,
2015/03/03 03:00,03/03/2015 03:00,0,0,0,9.88,,,,,,,,,,,,,
2015/03/03 04:00,03/03/2015 04:00,0,0,0,9.348,,,,,,,,,,,,,
2015/03/03 05:00,03/03/2015 05:00,0,0,0,8.915,,,,,,,,,,,,,
2015/03/03 06:00,03/03/2015 06:00,0,0,0.001,8.552,,,,,,,,,,,,,
2015/03/03 07:00,03/03/2015 07:00,0.147,0.128,0.046,10.529,,,,,,,,,,,,,
2015/03/03 08:00,03/03/2015 08:00,0.394,0.392,0.065,15.591,,,,,,,,,,,,,
2015/03/03 09:00,03/03/2015 09:00,0.588,0.641,0.075,19.081,,,,,,,,,,,,,
2015/03/03 10:00,03/03/2015 10:00,0.718,0.834,0.083,21.553,,,,,,,,,,,,,
2015/03/03 11:00,03/03/2015 11:00,0.792,0.955,0.089,23.202,,,,,,,,,,,,,
2015/03/03 12:00,03/03/2015 12:00,0.808,0.985,0.093,24.168,,,,,,,,,,,,,
2015/03/03 13:00,03/03/2015 13:00,0.78,0.941,0.093,24.563,,,,,,,,,,,,,
