# Renewables.ninja Solar PV (Point API) - 31.626, -7.989 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Casablanca, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Casablanca"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""31.6258257"""," ""lon"": ""-7.9891608"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/10/02 12:00,02/10/2015 13:00,0.744,0.838,0.165,29.294,0,,,,,,,,,,,,,
2015/10/02 13:00,02/10/2015 14:00,0.687,0.701,0.214,30.135,0,,,,,,,,,,,,,
2015/10/02 14:00,02/10/2015 15:00,0.618,0.596,0.213,30.43,0,,,,,,,,,,,,,
2015/10/02 15:00,02/10/2015 16:00,0.545,0.531,0.168,29.976,0,,,,,,,,,,,,,
2015/10/02 16:00,02/10/2015 17:00,0.354,0.274,0.163,28.948,0,,,,,,,,,,,,,
2015/10/02 17:00,02/10/2015 18:00,0.178,0.119,0.104,27.146,0,,,,,,,,,,,,,
2015/10/02 18:00,02/10/2015 19:00,0.008,0.005,0.014,23.485,0,,,,,,,,,,,,,
2015/10/02 19:00,02/10/2015 20:00,0,0,0,22.438,0,,,,,,,,,,,,,
2015/10/02 20:00,02/10/2015 21:00,0,0,0,21.64,0,,,,,,,,,,,,,
2015/10/02 21:00,02/10/2015 22:00,0,0,0,20.512,0,,,,,,,,,,,,,
2015/10/02 22:00,02/10/2015 23:00,0,0,0,19.783,0,,,,,,,,,,,,,
2015/10/02 23:00,03/10/2015 00:00,0,0,0,18.866,0,,,,,,,,,,,,,
2015/10/03 00:00,03/10/2015 01:00,0,0,0,18.944,0,,,,,,,,,,,,,
2015/10/03 01:00,03/10/2015 02:00,0,0,0,19.352,0,,,,,,,,,,,,,
2015/10/03 02:00,03/10/2015 03:00,0,0,0,19.704,0,,,,,,,,,,,,,
2015/10/03 03:00,03/10/2015 04:00,0,0,0,19.679,0,,,,,,,,,,,,,
2015/10/03 04:00,03/10/2015 05:00,0,0,0,19.322,0,,,,,,,,,,,,,
2015/10/03 05:00,03/10/2015 06:00,0,0,0,18.855,0,,,,,,,,,,,,,
2015/10/03 06:00,03/10/2015 07:00,0,0,0,18.539,0,,,,,,,,,,,,,
2015/10/03 07:00,03/10/2015 08:00,0.09,0.077,0.04,19.624,0,,,,,,,,,,,,,
2015/10/03 08:00,03/10/2015 09:00,0.325,0.326,0.063,22.319,0,,,,,,,,,,,,,
2015/10/03 09:00,03/10/2015 10:00,0.519,0.558,0.083,24.447,0,,,,,,,,,,,,,
2015/10/03 10:00,03/10/2015 11:00,0.655,0.745,0.101,26.431,0,,,,,,,,,,,,,
2015/10/03 11:00,03/10/2015 12:00,0.72,0.826,0.135,28.821,0,,,,,,,,,,,,,
2015/10/03 12:00,03/10/2015 13:00,0.748,0.874,0.147,30.896,0,,,,,,,,,,,,,
2015/10/03 13:00,03/10/2015 14:00,0.737,0.867,0.143,32.024,0,,,,,,,,,,,,,
2015/10/03 14:00,03/10/2015 15:00,0.625,0.623,0.206,32.204,0,,,,,,,,,,,,,
2015/10/03 15:00,03/10/2015 16:00,0.333,0.188,0.23,31.747,0,,,,,,,,,,,,,
2015/10/03 16:00,03/10/2015 17:00,0.351,0.276,0.161,30.662,0,,,,,,,,,,,,,
2015/10/03 17:00,03/10/2015 18:00,0.143,0.073,0.109,28.423,0,,,,,,,,,,,,,
2015/10/03 18:00,03/10/2015 19:00,0.004,0.002,0.012,24.22,0,,,,,,,,,,,,,
2015/10/03 19:00,03/10/2015 20:00,0,0,0,22.827,0,,,,,,,,,,,,,
2015/10/03 20:00,03/10/2015 21:00,0,0,0,22.464,0,,,,,,,,,,,,,
2015/10/03 21:00,03/10/2015 22:00,0,0,0,21.883,0,,,,,,,,,,,,,
2015/10/03 22:00,03/10/2015 23:00,0,0,0,20.93,0,,,,,,,,,,,,,
2015/10/03 23:00,04/10/2015 00:00,0,0,0,20.515,0,,,,,,,,,,,,,
2015/10/04 00:00,04/10/2015 01:00,0,0,0,20.313,0,,,,,,,,,,,,,
2015/10/04 01:00,04/10/2015 02:00,0,0,0,20.251,0,,,,,,,,,,,,,
2015/10/04 02:00,04/10/2015 03:00,0,0,0,20.412,0,,,,,,,,,,,,,
2015/10/04 03:00,04/10/2015 04:00,0,0,0,20.633,0,,,,,,,,,,,,,
2015/10/04 04:00,04/10/2015 05:00,0,0,0,20.751,0,,,,,,,,,,,,,
2015/10/04 05:00,04/10/2015 06:00,0,0,0,20.841,0,,,,,,,,,,,,,
2015/10/04 06:00,04/10/2015 07:00,0,0,0,20.788,0,,,,,,,,,,,,,
2015/10/04 07:00,04/10/2015 08:00,0.097,0.092,0.034,22.366,0,,,,,,,,,,,,,
2015/10/04 08:00,04/10/2015 09:00,0.317,0.324,0.064,26.613,0,,,,,,,,,,,,,
2015/10/04 09:00,04/10/2015 10:00,0.498,0.542,0.09,29.763,0,,,,,,,,,,,,,
2015/10/04 10:00,04/10/2015 11:00,0.629,0.721,0.111,31.706,0,,,,,,,,,,,,,
2015/10/04 11:00,04/10/2015 12:00,0.694,0.793,0.15,32.935,0,,,,,,,,,,,,,
2015/10/04 12:00,04/10/2015 13:00,0.692,0.739,0.208,33.927,0,,,,,,,,,,,,,
2015/10/04 13:00,04/10/2015 14:00,0.624,0.58,0.26,34.665,0,,,,,,,,,,,,,
2015/10/04 14:00,04/10/2015 15:00,0.537,0.444,0.264,34.937,0,,,,,,,,,,,,,
2015/10/04 15:00,04/10/2015 16:00,0.493,0.441,0.201,34.537,0,,,,,,,,,,,,,
2015/10/04 16:00,04/10/2015 17:00,0.333,0.254,0.167,33.612,0,,,,,,,,,,,,,
2015/10/04 17:00,04/10/2015 18:00,0.114,0.047,0.104,31.001,0,,,,,,,,,,,,,
2015/10/04 18:00,04/10/2015 19:00,0.004,0.002,0.011,27.61,0,,,,,,,,,,,,,
2015/10/04 19:00,04/10/2015 20:00,0,0,0,25.791,0,,,,,,,,,,,,,
2015/10/04 20:00,04/10/2015 21:00,0,0,0,23.712,0,,,,,,,,,,,,,
2015/10/04 21:00,04/10/2015 22:00,0,0,0,21.939,0,,,,,,,,,,,,,
2015/10/04 22:00,04/10/2015 23:00,0,0,0,21,0,,,,,,,,,,,,,
2015/10/04 23:00,05/10/2015 00:00,0,0,0,20.552,0,,,,,,,,,,,,,
2015/10/05 00:00,05/10/2015 01:00,0,0,0,20.446,0,,,,,,,,,,,,,
2015/10/05 01:00,05/10/2015 02:00,0,0,0,20.465,0,,,,,,,,,,,,,
2015/10/05 02:00,05/10/2015 03:00,0,0,0,20.402,0,,,,,,,,,,,,,
2015/10/05 03:00,05/10/2015 04:00,0,0,0,19.986,0,,,,,,,,,,,,,
2015/10/05 04:00,05/10/2015 05:00,0,0,0,19.7,0,,,,,,,,,,,,,
2015/10/05 05:00,05/10/2015 06:00,0,0,0,19.682,0,,,,,,,,,,,,,
2015/10/05 06:00,05/10/2015 07:00,0,0,0,19.852,0,,,,,,,,,,,,,
2015/10/05 07:00,05/10/2015 08:00,0.098,0.096,0.032,22.775,0,,,,,,,,,,,,,
2015/10/05 08:00,05/10/2015 09:00,0.289,0.27,0.085,27.192,0,,,,,,,,,,,,,
2015/10/05 09:00,05/10/2015 10:00,0.335,0.231,0.186,30.767,0,,,,,,,,,,,,,
2015/10/05 10:00,05/10/2015 11:00,0.448,0.326,0.247,33.118,0,,,,,,,,,,,,,
2015/10/05 11:00,05/10/2015 12:00,0.649,0.692,0.186,34.159,0,,,,,,,,,,,,,
2015/10/05 12:00,05/10/2015 13:00,0.687,0.739,0.202,34.546,0,,,,,,,,,,,,,
2015/10/05 13:00,05/10/2015 14:00,0.673,0.706,0.213,34.58,0,,,,,,,,,,,,,
2015/10/05 14:00,05/10/2015 15:00,0.617,0.621,0.206,34.364,0,,,,,,,,,,,,,
2015/10/05 15:00,05/10/2015 16:00,0.466,0.377,0.222,33.641,0,,,,,,,,,,,,,
2015/10/05 16:00,05/10/2015 17:00,0.315,0.222,0.174,32.37,0,,,,,,,,,,,,,
2015/10/05 17:00,05/10/2015 18:00,0.14,0.076,0.105,29.849,0,,,,,,,,,,,,,
2015/10/05 18:00,05/10/2015 19:00,0.004,0.003,0.011,26.314,0,,,,,,,,,,,,,
2015/10/05 19:00,05/10/2015 20:00,0,0,0,24.732,0,,,,,,,,,,,,,
2015/10/05 20:00,05/10/2015 21:00,0,0,0,23.521,0,,,,,,,,,,,,,
2015/10/05 21:00,05/10/2015 22:00,0,0,0,22.592,0,,,,,,,,,,,,,
2015/10/05 22:00,05/10/2015 23:00,0,0,0,21.723,0,,,,,,,,,,,,,
2015/10/05 23:00,06/10/2015 00:00,0,0,0,21.292,0,,,,,,,,,,,,,
2015/10/06 00:00,06/10/2015 01:00,0,0,0,21.109,0,,,,,,,,,,,,,
2015/10/06 01:00,06/10/2015 02:00,0,0,0,20.83,0,,,,,,,,,,,,,
2015/10/06 02:00,06/10/2015 03:00,0,0,0,20.488,0,,,,,,,,,,,,,
2015/10/06 03:00,06/10/2015 04:00,0,0,0,20.166,0,,,,,,,,,,,,,
2015/10/06 04:00,06/10/2015 05:00,0,0,0,19.939,0,,,,,,,,,,,,,
2015/10/06 05:00,06/10/2015 06:00,0,0,0,19.79,0,,,,,,,,,,,,,
2015/10/06 06:00,06/10/2015 07:00,0,0,0,19.598,0,,,,,,,,,,,,,
2015/10/06 07:00,06/10/2015 08:00,0.045,0.043,0.023,20.831,0,,,,,,,,,,,,,
2015/10/06 08:00,06/10/2015 09:00,0.258,0.231,0.081,24.018,0,,,,,,,,,,,,,
2015/10/06 09:00,06/10/2015 10:00,0.496,0.517,0.101,26.466,0,,,,,,,,,,,,,
2015/10/06 10:00,06/10/2015 11:00,0.64,0.723,0.11,28.498,0,,,,,,,,,,,,,
2015/10/06 11:00,06/10/2015 12:00,0.716,0.832,0.131,30.083,0,,,,,,,,,,,,,
2015/10/06 12:00,06/10/2015 13:00,0.747,0.881,0.142,31.146,0,,,,,,,,,,,,,
2015/10/06 13:00,06/10/2015 14:00,0.728,0.838,0.155,31.653,0,,,,,,,,,,,,,
2015/10/06 14:00,06/10/2015 15:00,0.648,0.682,0.179,31.566,0,,,,,,,,,,,,,
2015/10/06 15:00,06/10/2015 16:00,0.515,0.473,0.187,30.917,0,,,,,,,,,,,,,
2015/10/06 16:00,06/10/2015 17:00,0.34,0.258,0.164,29.591,0,,,,,,,,,,,,,
2015/10/06 17:00,06/10/2015 18:00,0.141,0.077,0.102,27.507,0,,,,,,,,,,,,,
2015/10/06 18:00,06/10/2015 19:00,0.005,0.005,0.011,24.556,0,,,,,,,,,,,,,
2015/10/06 19:00,06/10/2015 20:00,0,0,0,22.746,0,,,,,,,,,,,,,
2015/10/06 20:00,06/10/2015 21:00,0,0,0,21.437,0,,,,,,,,,,,,,
2015/10/06 21:00,06/10/2015 22:00,0,0,0,20.604,0,,,,,,,,,,,,,
2015/10/06 22:00,06/10/2015 23:00,0,0,0,19.994,0,,,,,,,,,,,,,
2015/10/06 23:00,07/10/2015 00:00,0,0,0,19.542,0,,,,,,,,,,,,,
2015/10/07 00:00,07/10/2015 01:00,0,0,0,19.201,0,,,,,,,,,,,,,
2015/10/07 01:00,07/10/2015 02:00,0,0,0,18.925,0,,,,,,,,,,,,,
2015/10/07 02:00,07/10/2015 03:00,0,0,0,18.705,0,,,,,,,,,,,,,
2015/10/07 03:00,07/10/2015 04:00,0,0,0,18.327,0,,,,,,,,,,,,,
2015/10/07 04:00,07/10/2015 05:00,0,0,0,17.754,0,,,,,,,,,,,,,
2015/10/07 05:00,07/10/2015 06:00,0,0,0,17.214,0,,,,,,,,,,,,,
2015/10/07 06:00,07/10/2015 07:00,0,0,0,16.798,0,,,,,,,,,,,,,
2015/10/07 07:00,07/10/2015 08:00,0.055,0.031,0.047,18.11,0,,,,,,,,,,,,,
2015/10/07 08:00,07/10/2015 09:00,0.155,0.054,0.136,20.997,0,,,,,,,,,,,,,
2015/10/07 09:00,07/10/2015 10:00,0.29,0.131,0.219,24.238,0,,,,,,,,,,,,,
2015/10/07 10:00,07/10/2015 11:00,0.613,0.639,0.145,26.714,0,,,,,,,,,,,,,
2015/10/07 11:00,07/10/2015 12:00,0.724,0.836,0.128,28.195,0,,,,,,,,,,,,,
2015/10/07 12:00,07/10/2015 13:00,0.756,0.879,0.143,28.77,0,,,,,,,,,,,,,
2015/10/07 13:00,07/10/2015 14:00,0.718,0.777,0.181,28.803,0,,,,,,,,,,,,,
2015/10/07 14:00,07/10/2015 15:00,0.537,0.411,0.271,28.534,0,,,,,,,,,,,,,
2015/10/07 15:00,07/10/2015 16:00,0.412,0.283,0.228,27.982,0,,,,,,,,,,,,,
2015/10/07 16:00,07/10/2015 17:00,0.359,0.286,0.153,26.825,0,,,,,,,,,,,,,
2015/10/07 17:00,07/10/2015 18:00,0.146,0.083,0.101,24.888,0,,,,,,,,,,,,,
2015/10/07 18:00,07/10/2015 19:00,0.004,0.004,0.01,21.982,0,,,,,,,,,,,,,
2015/10/07 19:00,07/10/2015 20:00,0,0,0,20.086,0,,,,,,,,,,,,,
2015/10/07 20:00,07/10/2015 21:00,0,0,0,18.677,0,,,,,,,,,,,,,
2015/10/07 21:00,07/10/2015 22:00,0,0,0,17.522,0,,,,,,,,,,,,,
2015/10/07 22:00,07/10/2015 23:00,0,0,0,16.649,0,,,,,,,,,,,,,
2015/10/07 23:00,08/10/2015 00:00,0,0,0,15.939,0,,,,,,,,,,,,,
2015/10/08 00:00,08/10/2015 01:00,0,0,0,15.362,0,,,,,,,,,,,,,
2015/10/08 01:00,08/10/2015 02:00,0,0,0,14.916,0,,,,,,,,,,,,,
2015/10/08 02:00,08/10/2015 03:00,0,0,0,14.694,0,,,,,,,,,,,,,
2015/10/08 03:00,08/10/2015 04:00,0,0,0,14.484,0,,,,,,,,,,,,,
2015/10/08 04:00,08/10/2015 05:00,0,0,0,14.229,0,,,,,,,,,,,,,
2015/10/08 05:00,08/10/2015 06:00,0,0,0,13.992,0,,,,,,,,,,,,,
2015/10/08 06:00,08/10/2015 07:00,0,0,0,13.815,0,,,,,,,,,,,,,
2015/10/08 07:00,08/10/2015 08:00,0.062,0.04,0.043,14.188,0,,,,,,,,,,,,,
2015/10/08 08:00,08/10/2015 09:00,0.224,0.135,0.126,15.357,0,,,,,,,,,,,,,
2015/10/08 09:00,08/10/2015 10:00,0.419,0.316,0.174,16.787,0,,,,,,,,,,,,,
2015/10/08 10:00,08/10/2015 11:00,0.556,0.459,0.211,18.453,0,,,,,,,,,,,,,
2015/10/08 11:00,08/10/2015 12:00,0.557,0.371,0.308,20.409,0,,,,,,,,,,,,,
2015/10/08 12:00,08/10/2015 13:00,0.681,0.609,0.253,21.874,0,,,,,,,,,,,,,
2015/10/08 13:00,08/10/2015 14:00,0.664,0.577,0.262,22.554,0,,,,,,,,,,,,,
2015/10/08 14:00,08/10/2015 15:00,0.564,0.423,0.274,22.631,0,,,,,,,,,,,,,
2015/10/08 15:00,08/10/2015 16:00,0.389,0.211,0.256,22.375,0,,,,,,,,,,,,,
2015/10/08 16:00,08/10/2015 17:00,0.159,0.029,0.167,21.679,0,,,,,,,,,,,,,
2015/10/08 17:00,08/10/2015 18:00,0.076,0.026,0.075,20.282,0,,,,,,,,,,,,,
2015/10/08 18:00,08/10/2015 19:00,0.006,0.006,0.01,17.34,0,,,,,,,,,,,,,
2015/10/08 19:00,08/10/2015 20:00,0,0,0,15.877,0,,,,,,,,,,,,,
2015/10/08 20:00,08/10/2015 21:00,0,0,0,14.572,0,,,,,,,,,,,,,
2015/10/08 21:00,08/10/2015 22:00,0,0,0,13.509,0,,,,,,,,,,,,,
2015/10/08 22:00,08/10/2015 23:00,0,0,0,12.864,0,,,,,,,,,,,,,
2015/10/08 23:00,09/10/2015 00:00,0,0,0,12.555,0,,,,,,,,,,,,,
2015/10/09 00:00,09/10/2015 01:00,0,0,0,12.293,0,,,,,,,,,,,,,
2015/10/09 01:00,09/10/2015 02:00,0,0,0,12.022,0,,,,,,,,,,,,,
2015/10/09 02:00,09/10/2015 03:00,0,0,0,11.644,0,,,,,,,,,,,,,
2015/10/09 03:00,09/10/2015 04:00,0,0,0,11.31,0,,,,,,,,,,,,,
2015/10/09 04:00,09/10/2015 05:00,0,0,0,11.07,0,,,,,,,,,,,,,
2015/10/09 05:00,09/10/2015 06:00,0,0,0,10.929,0,,,,,,,,,,,,,
2015/10/09 06:00,09/10/2015 07:00,0,0,0,10.76,0,,,,,,,,,,,,,
2015/10/09 07:00,09/10/2015 08:00,0.099,0.09,0.033,12.065,0,,,,,,,,,,,,,
2015/10/09 08:00,09/10/2015 09:00,0.33,0.315,0.064,14.631,0,,,,,,,,,,,,,
2015/10/09 09:00,09/10/2015 10:00,0.518,0.519,0.099,17.674,0,,,,,,,,,,,,,
2015/10/09 10:00,09/10/2015 11:00,0.654,0.688,0.124,20.062,0,,,,,,,,,,,,,
2015/10/09 11:00,09/10/2015 12:00,0.713,0.739,0.171,21.83,0,,,,,,,,,,,,,
2015/10/09 12:00,09/10/2015 13:00,0.747,0.788,0.183,23.26,0,,,,,,,,,,,,,
2015/10/09 13:00,09/10/2015 14:00,0.744,0.804,0.168,24.221,0,,,,,,,,,,,,,
2015/10/09 14:00,09/10/2015 15:00,0.669,0.683,0.174,24.546,0,,,,,,,,,,,,,
2015/10/09 15:00,09/10/2015 16:00,0.544,0.507,0.169,24.213,0,,,,,,,,,,,,,
2015/10/09 16:00,09/10/2015 17:00,0.37,0.299,0.146,23.281,0,,,,,,,,,,,,,
2015/10/09 17:00,09/10/2015 18:00,0.158,0.097,0.097,21.525,0,,,,,,,,,,,,,
2015/10/09 18:00,09/10/2015 19:00,0.003,0.003,0.009,17.497,0,,,,,,,,,,,,,
2015/10/09 19:00,09/10/2015 20:00,0,0,0,15.996,0,,,,,,,,,,,,,
2015/10/09 20:00,09/10/2015 21:00,0,0,0,14.998,0,,,,,,,,,,,,,
2015/10/09 21:00,09/10/2015 22:00,0,0,0,14.376,0,,,,,,,,,,,,,
2015/10/09 22:00,09/10/2015 23:00,0,0,0,13.976,0,,,,,,,,,,,,,
2015/10/09 23:00,10/10/2015 00:00,0,0,0,13.361,0,,,,,,,,,,,,,
2015/10/10 00:00,10/10/2015 01:00,0,0,0,12.963,0,,,,,,,,,,,,,
2015/10/10 01:00,10/10/2015 02:00,0,0,0,12.903,0,,,,,,,,,,,,,
2015/10/10 02:00,10/10/2015 03:00,0,0,0,12.951,0,,,,,,,,,,,,,
2015/10/10 03:00,10/10/2015 04:00,0,0,0,12.71,0,,,,,,,,,,,,,
2015/10/10 04:00,10/10/2015 05:00,0,0,0,12.368,0,,,,,,,,,,,,,
2015/10/10 05:00,10/10/2015 06:00,0,0,0,12.106,0,,,,,,,,,,,,,
2015/10/10 06:00,10/10/2015 07:00,0,0,0,11.864,0,,,,,,,,,,,,,
2015/10/10 07:00,10/10/2015 08:00,0.097,0.091,0.031,14.067,0,,,,,,,,,,,,,
2015/10/10 08:00,10/10/2015 09:00,0.326,0.322,0.061,18.587,0,,,,,,,,,,,,,
2015/10/10 09:00,10/10/2015 10:00,0.512,0.532,0.092,22.028,0,,,,,,,,,,,,,
2015/10/10 10:00,10/10/2015 11:00,0.648,0.713,0.112,24.36,0,,,,,,,,,,,,,
2015/10/10 11:00,10/10/2015 12:00,0.712,0.781,0.152,26.101,0,,,,,,,,,,,,,
2015/10/10 12:00,10/10/2015 13:00,0.743,0.823,0.166,27.241,0,,,,,,,,,,,,,
2015/10/10 13:00,10/10/2015 14:00,0.737,0.825,0.158,27.784,0,,,,,,,,,,,,,
2015/10/10 14:00,10/10/2015 15:00,0.667,0.705,0.165,27.758,0,,,,,,,,,,,,,
2015/10/10 15:00,10/10/2015 16:00,0.536,0.508,0.167,27.264,0,,,,,,,,,,,,,
2015/10/10 16:00,10/10/2015 17:00,0.361,0.296,0.145,26.059,0,,,,,,,,,,,,,
2015/10/10 17:00,10/10/2015 18:00,0.138,0.08,0.094,23.969,0,,,,,,,,,,,,,
2015/10/10 18:00,10/10/2015 19:00,0.004,0.005,0.009,20.704,0,,,,,,,,,,,,,
2015/10/10 19:00,10/10/2015 20:00,0,0,0,18.98,0,,,,,,,,,,,,,
2015/10/10 20:00,10/10/2015 21:00,0,0,0,18.015,0,,,,,,,,,,,,,
2015/10/10 21:00,10/10/2015 22:00,0,0,0,17.621,0,,,,,,,,,,,,,
2015/10/10 22:00,10/10/2015 23:00,0,0,0,17.275,0,,,,,,,,,,,,,
2015/10/10 23:00,11/10/2015 00:00,0,0,0,16.885,0,,,,,,,,,,,,,
2015/10/11 00:00,11/10/2015 01:00,0,0,0,16.581,0,,,,,,,,,,,,,
2015/10/11 01:00,11/10/2015 02:00,0,0,0,16.341,0,,,,,,,,,,,,,
2015/10/11 02:00,11/10/2015 03:00,0,0,0,16.056,0,,,,,,,,,,,,,
2015/10/11 03:00,11/10/2015 04:00,0,0,0,15.696,0,,,,,,,,,,,,,
2015/10/11 04:00,11/10/2015 05:00,0,0,0,15.395,0,,,,,,,,,,,,,
2015/10/11 05:00,11/10/2015 06:00,0,0,0,15.05,0,,,,,,,,,,,,,
2015/10/11 06:00,11/10/2015 07:00,0,0,0,14.647,0,,,,,,,,,,,,,
2015/10/11 07:00,11/10/2015 08:00,0.067,0.047,0.042,16.086,0,,,,,,,,,,,,,
2015/10/11 08:00,11/10/2015 09:00,0.291,0.256,0.086,18.766,0,,,,,,,,,,,,,
2015/10/11 09:00,11/10/2015 10:00,0.326,0.185,0.203,21.324,0,,,,,,,,,,,,,
2015/10/11 10:00,11/10/2015 11:00,0.416,0.226,0.278,23.43,0,,,,,,,,,,,,,
2015/10/11 11:00,11/10/2015 12:00,0.52,0.327,0.318,25.087,0,,,,,,,,,,,,,
2015/10/11 12:00,11/10/2015 13:00,0.617,0.5,0.288,26.308,0,,,,,,,,,,,,,
2015/10/11 13:00,11/10/2015 14:00,0.71,0.74,0.194,27.062,0,,,,,,,,,,,,,
2015/10/11 14:00,11/10/2015 15:00,0.655,0.672,0.177,27.227,0,,,,,,,,,,,,,
2015/10/11 15:00,11/10/2015 16:00,0.527,0.489,0.173,26.975,0,,,,,,,,,,,,,
2015/10/11 16:00,11/10/2015 17:00,0.356,0.288,0.147,26.106,0,,,,,,,,,,,,,
2015/10/11 17:00,11/10/2015 18:00,0.13,0.07,0.094,24.14,0,,,,,,,,,,,,,
2015/10/11 18:00,11/10/2015 19:00,0.002,0.002,0.008,20.776,0,,,,,,,,,,,,,
2015/10/11 19:00,11/10/2015 20:00,0,0,0,19.012,0,,,,,,,,,,,,,
2015/10/11 20:00,11/10/2015 21:00,0,0,0,17.702,0,,,,,,,,,,,,,
2015/10/11 21:00,11/10/2015 22:00,0,0,0,16.837,0,,,,,,,,,,,,,
2015/10/11 22:00,11/10/2015 23:00,0,0,0,16.365,0,,,,,,,,,,,,,
2015/10/11 23:00,12/10/2015 00:00,0,0,0,16.104,0,,,,,,,,,,,,,
2015/10/12 00:00,12/10/2015 01:00,0,0,0,15.901,0,,,,,,,,,,,,,
2015/10/12 01:00,12/10/2015 02:00,0,0,0,15.656,0,,,,,,,,,,,,,
2015/10/12 02:00,12/10/2015 03:00,0,0,0,15.42,0,,,,,,,,,,,,,
2015/10/12 03:00,12/10/2015 04:00,0,0,0,15.206,0,,,,,,,,,,,,,
2015/10/12 04:00,12/10/2015 05:00,0,0,0,15.061,0,,,,,,,,,,,,,
2015/10/12 05:00,12/10/2015 06:00,0,0,0,14.893,0,,,,,,,,,,,,,
2015/10/12 06:00,12/10/2015 07:00,0,0,0,14.734,0,,,,,,,,,,,,,
2015/10/12 07:00,12/10/2015 08:00,0.034,0.012,0.04,15.627,0,,,,,,,,,,,,,
2015/10/12 08:00,12/10/2015 09:00,0.111,0.019,0.12,17.661,0,,,,,,,,,,,,,
2015/10/12 09:00,12/10/2015 10:00,0.173,0.027,0.183,20.12,0,,,,,,,,,,,,,
2015/10/12 10:00,12/10/2015 11:00,0.309,0.083,0.287,22.312,0,,,,,,,,,,,,,
2015/10/12 11:00,12/10/2015 12:00,0.299,0.058,0.303,24.045,0,,,,,,,,,,,,,
2015/10/12 12:00,12/10/2015 13:00,0.504,0.314,0.31,25.255,0,,,,,,,,,,,,,
2015/10/12 13:00,12/10/2015 14:00,0.501,0.28,0.341,25.827,0,,,,,,,,,,,,,
2015/10/12 14:00,12/10/2015 15:00,0.369,0.137,0.312,25.799,0,,,,,,,,,,,,,
2015/10/12 15:00,12/10/2015 16:00,0.235,0.044,0.242,25.32,0,,,,,,,,,,,,,
2015/10/12 16:00,12/10/2015 17:00,0.153,0.028,0.162,24.181,0,,,,,,,,,,,,,
2015/10/12 17:00,12/10/2015 18:00,0.06,0.013,0.071,22.123,0,,,,,,,,,,,,,
2015/10/12 18:00,12/10/2015 19:00,0.001,0.002,0.007,19.626,0,,,,,,,,,,,,,
2015/10/12 19:00,12/10/2015 20:00,0,0,0,17.774,0,,,,,,,,,,,,,
2015/10/12 20:00,12/10/2015 21:00,0,0,0,16.511,0,,,,,,,,,,,,,
2015/10/12 21:00,12/10/2015 22:00,0,0,0,15.9,0,,,,,,,,,,,,,
2015/10/12 22:00,12/10/2015 23:00,0,0,0,15.621,0,,,,,,,,,,,,,
2015/10/12 23:00,13/10/2015 00:00,0,0,0,15.446,0,,,,,,,,,,,,,
2015/10/13 00:00,13/10/2015 01:00,0,0,0,15.294,0,,,,,,,,,,,,,
2015/10/13 01:00,13/10/2015 02:00,0,0,0,15.203,0,,,,,,,,,,,,,
2015/10/13 02:00,13/10/2015 03:00,0,0,0,15.072,0,,,,,,,,,,,,,
2015/10/13 03:00,13/10/2015 04:00,0,0,0,14.838,0,,,,,,,,,,,,,
2015/10/13 04:00,13/10/2015 05:00,0,0,0,14.567,0,,,,,,,,,,,,,
2015/10/13 05:00,13/10/2015 06:00,0,0,0,14.398,0,,,,,,,,,,,,,
2015/10/13 06:00,13/10/2015 07:00,0,0,0,14.336,0,,,,,,,,,,,,,
2015/10/13 07:00,13/10/2015 08:00,0.049,0.028,0.041,14.834,0,,,,,,,,,,,,,
2015/10/13 08:00,13/10/2015 09:00,0.098,0.026,0.099,16.041,0,,,,,,,,,,,,,
2015/10/13 09:00,13/10/2015 10:00,0.118,0.004,0.142,17.563,0,,,,,,,,,,,,,
2015/10/13 10:00,13/10/2015 11:00,0.246,0.052,0.239,19.218,0,,,,,,,,,,,,,
2015/10/13 11:00,13/10/2015 12:00,0.177,0.032,0.182,20.846,0,,,,,,,,,,,,,
2015/10/13 12:00,13/10/2015 13:00,0.276,0.059,0.27,22.1,0,,,,,,,,,,,,,
2015/10/13 13:00,13/10/2015 14:00,0.561,0.384,0.308,22.73,0,,,,,,,,,,,,,
2015/10/13 14:00,13/10/2015 15:00,0.484,0.288,0.302,22.973,0,,,,,,,,,,,,,
2015/10/13 15:00,13/10/2015 16:00,0.4,0.235,0.246,22.605,0,,,,,,,,,,,,,
