# Renewables.ninja Solar PV (Point API) - 37.970, 23.726 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Athens, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Athens"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""37.9703"""," ""lon"": ""23.7264"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
2015/12/04 13:00,2015/12/04 15:00,0.354,0.335,0.075,14.298,,,,,,,,,,,,,
2015/12/04 14:00,2015/12/04 16:00,0.156,0.141,0.043,13.195,,,,,,,,,,,,,
2015/12/04 15:00,2015/12/04 17:00,0,0.001,0.001,11.299,,,,,,,,,,,,,
2015/12/04 16:00,2015/12/04 18:00,0,0,0,10.718,,,,,,,,,,,,,
2015/12/04 17:00,2015/12/04 19:00,0,0,0,10.298,,,,,,,,,,,,,
2015/12/04 18:00,2015/12/04 20:00,0,0,0,9.924,,,,,,,,,,,,,
2015/12/04 19:00,2015/12/04 21:00,0,0,0,9.572,,,,,,,,,,,,,
2015/12/04 20:00,2015/12/04 22:00,0,0,0,9.28,,,,,,,,,,,,,
2015/12/04 21:00,2015/12/04 23:00,0,0,0,9.114,,,,,,,,,,,,,
2015/12/04 22:00,2015/12/05 00:00,0,0,0,9.039,,,,,,,,,,,,,
2015/12/04 23:00,2015/12/05 01:00,0,0,0,8.962,,,,,,,,,,,,,
2015/12/05 00:00,2015/12/05 02:00,0,0,0,8.86,,,,,,,,,,,,,
2015/12/05 01:00,2015/12/05 03:00,0,0,0,8.73,,,,,,,,,,,,,
2015/12/05 02:00,2015/12/05 04:00,0,0,0,8.609,,,,,,,,,,,,,
2015/12/05 03:00,2015/12/05 05:00,0,0,0,8.476,,,,,,,,,,,,,
2015/12/05 04:00,2015/12/05 06:00,0,0,0,8.374,,,,,,,,,,,,,
2015/12/05 05:00,2015/12/05 07:00,0.002,0.005,0.003,8.362,,,,,,,,,,,,,
2015/12/05 06:00,2015/12/05 08:00,0.193,0.178,0.043,10.05,,,,,,,,,,,,,
2015/12/05 07:00,2015/12/05 09:00,0.417,0.418,0.061,11.835,,,,,,,,,,,,,
2015/12/05 08:00,2015/12/05 10:00,0.565,0.601,0.069,12.624,,,,,,,,,,,,,
2015/12/05 09:00,2015/12/05 11:00,0.647,0.711,0.074,13.28,,,,,,,,,,,,,
2015/12/05 10:00,2015/12/05 12:00,0.669,0.742,0.076,13.763,,,,,,,,,,,,,
2015/12/05 11:00,2015/12/05 13:00,0.64,0.704,0.074,14.057,,,,,,,,,,,,,
2015/12/05 12:00,2015/12/05 14:00,0.552,0.588,0.07,14.103,,,,,,,,,,,,,
2015/12/05 13:00,2015/12/05 15:00,0.403,0.406,0.061,13.789,,,,,,,,,,,,,
2015/12/05 14:00,2015/12/05 16:00,0.181,0.172,0.039,12.665,,,,,,,,,,,,,
2015/12/05 15:00,2015/12/05 17:00,0,0.001,0.001,10.72,,,,,,,,,,,,,
2015/12/05 16:00,2015/12/05 18:00,0,0,0,10.115,,,,,,,,,,,,,
2015/12/05 17:00,2015/12/05 19:00,0,0,0,9.712,,,,,,,,,,,,,
2015/12/05 18:00,2015/12/05 20:00,0,0,0,9.488,,,,,,,,,,,,,
2015/12/05 19:00,2015/12/05 21:00,0,0,0,9.431,,,,,,,,,,,,,
2015/12/05 20:00,2015/12/05 22:00,0,0,0,9.433,,,,,,,,,,,,,
2015/12/05 21:00,2015/12/05 23:00,0,0,0,9.344,,,,,,,,,,,,,
2015/12/05 22:00,2015/12/06 00:00,0,0,0,9.11,,,,,,,,,,,,,
2015/12/05 23:00,2015/12/06 01:00,0,0,0,8.845,,,,,,,,,,,,,
2015/12/06 00:00,2015/12/06 02:00,0,0,0,8.65,,,,,,,,,,,,,
2015/12/06 01:00,2015/12/06 03:00,0,0,0,8.505,,,,,,,,,,,,,
2015/12/06 02:00,2015/12/06 04:00,0,0,0,8.415,,,,,,,,,,,,,
2015/12/06 03:00,2015/12/06 05:00,0,0,0,8.372,,,,,,,,,,,,,
2015/12/06 04:00,2015/12/06 06:00,0,0,0,8.422,,,,,,,,,,,,,
2015/12/06 05:00,2015/12/06 07:00,0.001,0.004,0.003,8.569,,,,,,,,,,,,,
2015/12/06 06:00,2015/12/06 08:00,0.181,0.164,0.045,9.689,,,,,,,,,,,,,
2015/12/06 07:00,2015/12/06 09:00,0.405,0.401,0.064,11.95,,,,,,,,,,,,,
2015/12/06 08:00,2015/12/06 10:00,0.553,0.583,0.072,12.993,,,,,,,,,,,,,
2015/12/06 09:00,2015/12/06 11:00,0.644,0.709,0.074,13.769,,,,,,,,,,,,,
2015/12/06 10:00,2015/12/06 12:00,0.668,0.745,0.075,14.355,,,,,,,,,,,,,
2015/12/06 11:00,2015/12/06 13:00,0.637,0.705,0.073,14.815,,,,,,,,,,,,,
2015/12/06 12:00,2015/12/06 14:00,0.55,0.589,0.069,15.007,,,,,,,,,,,,,
2015/12/06 13:00,2015/12/06 15:00,0.4,0.405,0.061,14.821,,,,,,,,,,,,,
2015/12/06 14:00,2015/12/06 16:00,0.182,0.174,0.039,13.598,,,,,,,,,,,,,
2015/12/06 15:00,2015/12/06 17:00,0,0.001,0.001,12.276,,,,,,,,,,,,,
2015/12/06 16:00,2015/12/06 18:00,0,0,0,11.813,,,,,,,,,,,,,
2015/12/06 17:00,2015/12/06 19:00,0,0,0,11.392,,,,,,,,,,,,,
2015/12/06 18:00,2015/12/06 20:00,0,0,0,11.065,,,,,,,,,,,,,
2015/12/06 19:00,2015/12/06 21:00,0,0,0,10.903,,,,,,,,,,,,,
2015/12/06 20:00,2015/12/06 22:00,0,0,0,10.683,,,,,,,,,,,,,
2015/12/06 21:00,2015/12/06 23:00,0,0,0,10.46,,,,,,,,,,,,,
2015/12/06 22:00,2015/12/07 00:00,0,0,0,10.117,,,,,,,,,,,,,
2015/12/06 23:00,2015/12/07 01:00,0,0,0,9.737,,,,,,,,,,,,,
2015/12/07 00:00,2015/12/07 02:00,0,0,0,9.408,,,,,,,,,,,,,
2015/12/07 01:00,2015/12/07 03:00,0,0,0,9.129,,,,,,,,,,,,,
2015/12/07 02:00,2015/12/07 04:00,0,0,0,8.89,,,,,,,,,,,,,
2015/12/07 03:00,2015/12/07 05:00,0,0,0,8.607,,,,,,,,,,,,,
2015/12/07 04:00,2015/12/07 06:00,0,0,0,8.345,,,,,,,,,,,,,
2015/12/07 05:00,2015/12/07 07:00,0.001,0.005,0.003,8.199,,,,,,,,,,,,,
2015/12/07 06:00,2015/12/07 08:00,0.198,0.184,0.042,9.41,,,,,,,,,,,,,
2015/12/07 07:00,2015/12/07 09:00,0.425,0.431,0.058,11.879,,,,,,,,,,,,,
2015/12/07 08:00,2015/12/07 10:00,0.572,0.615,0.065,13.086,,,,,,,,,,,,,
2015/12/07 09:00,2015/12/07 11:00,0.652,0.726,0.07,13.994,,,,,,,,,,,,,
2015/12/07 10:00,2015/12/07 12:00,0.675,0.761,0.071,14.764,,,,,,,,,,,,,
2015/12/07 11:00,2015/12/07 13:00,0.643,0.719,0.07,15.329,,,,,,,,,,,,,
2015/12/07 12:00,2015/12/07 14:00,0.555,0.601,0.066,15.493,,,,,,,,,,,,,
2015/12/07 13:00,2015/12/07 15:00,0.405,0.415,0.058,15.235,,,,,,,,,,,,,
2015/12/07 14:00,2015/12/07 16:00,0.186,0.18,0.038,13.673,,,,,,,,,,,,,
2015/12/07 15:00,2015/12/07 17:00,0,0.001,0.001,11.83,,,,,,,,,,,,,
2015/12/07 16:00,2015/12/07 18:00,0,0,0,11.019,,,,,,,,,,,,,
2015/12/07 17:00,2015/12/07 19:00,0,0,0,10.305,,,,,,,,,,,,,
2015/12/07 18:00,2015/12/07 20:00,0,0,0,9.711,,,,,,,,,,,,,
2015/12/07 19:00,2015/12/07 21:00,0,0,0,9.261,,,,,,,,,,,,,
2015/12/07 20:00,2015/12/07 22:00,0,0,0,8.918,,,,,,,,,,,,,
2015/12/07 21:00,2015/12/07 23:00,0,0,0,8.67,,,,,,,,,,,,,
2015/12/07 22:00,2015/12/08 00:00,0,0,0,8.517,,,,,,,,,,,,,
2015/12/07 23:00,2015/12/08 01:00,0,0,0,8.418,,,,,,,,,,,,,
2015/12/08 00:00,2015/12/08 02:00,0,0,0,8.383,,,,,,,,,,,,,
2015/12/08 01:00,2015/12/08 03:00,0,0,0,8.384,,,,,,,,,,,,,
2015/12/08 02:00,2015/12/08 04:00,0,0,0,8.392,,,,,,,,,,,,,
2015/12/08 03:00,2015/12/08 05:00,0,0,0,8.378,,,,,,,,,,,,,
2015/12/08 04:00,2015/12/08 06:00,0,0,0,8.349,,,,,,,,,,,,,
2015/12/08 05:00,2015/12/08 07:00,0.001,0.005,0.003,8.382,,,,,,,,,,,,,
2015/12/08 06:00,2015/12/08 08:00,0.195,0.182,0.042,10.08,,,,,,,,,,,,,
2015/12/08 07:00,2015/12/08 09:00,0.421,0.427,0.058,12.778,,,,,,,,,,,,,
2015/12/08 08:00,2015/12/08 10:00,0.566,0.609,0.066,13.895,,,,,,,,,,,,,
2015/12/08 09:00,2015/12/08 11:00,0.646,0.718,0.071,14.563,,,,,,,,,,,,,
2015/12/08 10:00,2015/12/08 12:00,0.669,0.752,0.073,14.99,,,,,,,,,,,,,
2015/12/08 11:00,2015/12/08 13:00,0.638,0.71,0.072,15.085,,,,,,,,,,,,,
2015/12/08 12:00,2015/12/08 14:00,0.553,0.595,0.067,14.862,,,,,,,,,,,,,
2015/12/08 13:00,2015/12/08 15:00,0.401,0.407,0.059,14.179,,,,,,,,,,,,,
2015/12/08 14:00,2015/12/08 16:00,0.177,0.169,0.038,12.87,,,,,,,,,,,,,
2015/12/08 15:00,2015/12/08 17:00,0,0.001,0.001,11.002,,,,,,,,,,,,,
2015/12/08 16:00,2015/12/08 18:00,0,0,0,10.595,,,,,,,,,,,,,
2015/12/08 17:00,2015/12/08 19:00,0,0,0,10.373,,,,,,,,,,,,,
2015/12/08 18:00,2015/12/08 20:00,0,0,0,10.384,,,,,,,,,,,,,
2015/12/08 19:00,2015/12/08 21:00,0,0,0,10.395,,,,,,,,,,,,,
2015/12/08 20:00,2015/12/08 22:00,0,0,0,10.375,,,,,,,,,,,,,
2015/12/08 21:00,2015/12/08 23:00,0,0,0,10.502,,,,,,,,,,,,,
2015/12/08 22:00,2015/12/09 00:00,0,0,0,10.15,,,,,,,,,,,,,
2015/12/08 23:00,2015/12/09 01:00,0,0,0,10.282,,,,,,,,,,,,,
2015/12/09 00:00,2015/12/09 02:00,0,0,0,10.497,,,,,,,,,,,,,
2015/12/09 01:00,2015/12/09 03:00,0,0,0,10.234,,,,,,,,,,,,,
2015/12/09 02:00,2015/12/09 04:00,0,0,0,10.427,,,,,,,,,,,,,
2015/12/09 03:00,2015/12/09 05:00,0,0,0,10.415,,,,,,,,,,,,,
2015/12/09 04:00,2015/12/09 06:00,0,0,0,10.315,,,,,,,,,,,,,
2015/12/09 05:00,2015/12/09 07:00,0,0.001,0.002,10.886,,,,,,,,,,,,,
2015/12/09 06:00,2015/12/09 08:00,0.069,0.035,0.054,11.408,,,,,,,,,,,,,
2015/12/09 07:00,2015/12/09 09:00,0.15,0.064,0.113,12.146,,,,,,,,,,,,,
2015/12/09 08:00,2015/12/09 10:00,0.208,0.087,0.154,12.626,,,,,,,,,,,,,
2015/12/09 09:00,2015/12/09 11:00,0.424,0.318,0.173,13.194,,,,,,,,,,,,,
2015/12/09 10:00,2015/12/09 12:00,0.397,0.274,0.185,13.439,,,,,,,,,,,,,
2015/12/09 11:00,2015/12/09 13:00,0.345,0.216,0.181,13.374,,,,,,,,,,,,,
2015/12/09 12:00,2015/12/09 14:00,0.29,0.177,0.156,13.048,,,,,,,,,,,,,
2015/12/09 13:00,2015/12/09 15:00,0.118,0.044,0.099,12.489,,,,,,,,,,,,,
2015/12/09 14:00,2015/12/09 16:00,0.026,0.01,0.031,11.886,,,,,,,,,,,,,
2015/12/09 15:00,2015/12/09 17:00,0,0,0,11.134,,,,,,,,,,,,,
2015/12/09 16:00,2015/12/09 18:00,0,0,0,10.692,,,,,,,,,,,,,
2015/12/09 17:00,2015/12/09 19:00,0,0,0,9.827,,,,,,,,,,,,,
2015/12/09 18:00,2015/12/09 20:00,0,0,0,9.47,,,,,,,,,,,,,
2015/12/09 19:00,2015/12/09 21:00,0,0,0,9.364,,,,,,,,,,,,,
2015/12/09 20:00,2015/12/09 22:00,0,0,0,9.437,,,,,,,,,,,,,
2015/12/09 21:00,2015/12/09 23:00,0,0,0,9.476,,,,,,,,,,,,,
2015/12/09 22:00,2015/12/10 00:00,0,0,0,9.728,,,,,,,,,,,,,
2015/12/09 23:00,2015/12/10 01:00,0,0,0,10.203,,,,,,,,,,,,,
2015/12/10 00:00,2015/12/10 02:00,0,0,0,10.269,,,,,,,,,,,,,
2015/12/10 01:00,2015/12/10 03:00,0,0,0,10.185,,,,,,,,,,,,,
2015/12/10 02:00,2015/12/10 04:00,0,0,0,10.053,,,,,,,,,,,,,
2015/12/10 03:00,2015/12/10 05:00,0,0,0,10.009,,,,,,,,,,,,,
2015/12/10 04:00,2015/12/10 06:00,0,0,0,9.982,,,,,,,,,,,,,
2015/12/10 05:00,2015/12/10 07:00,0,0,0.001,10.229,,,,,,,,,,,,,
2015/12/10 06:00,2015/12/10 08:00,0.026,0.006,0.035,10.761,,,,,,,,,,,,,
2015/12/10 07:00,2015/12/10 09:00,0.118,0.035,0.107,11.402,,,,,,,,,,,,,
2015/12/10 08:00,2015/12/10 10:00,0.181,0.057,0.154,11.876,,,,,,,,,,,,,
2015/12/10 09:00,2015/12/10 11:00,0.25,0.094,0.192,12.144,,,,,,,,,,,,,
2015/12/10 10:00,2015/12/10 12:00,0.237,0.077,0.194,12.194,,,,,,,,,,,,,
2015/12/10 11:00,2015/12/10 13:00,0.197,0.055,0.173,12.144,,,,,,,,,,,,,
2015/12/10 12:00,2015/12/10 14:00,0.204,0.079,0.156,12.035,,,,,,,,,,,,,
2015/12/10 13:00,2015/12/10 15:00,0.167,0.082,0.113,11.701,,,,,,,,,,,,,
2015/12/10 14:00,2015/12/10 16:00,0.032,0.013,0.035,11.035,,,,,,,,,,,,,
2015/12/10 15:00,2015/12/10 17:00,0,0,0,10.108,,,,,,,,,,,,,
2015/12/10 16:00,2015/12/10 18:00,0,0,0,9.568,,,,,,,,,,,,,
2015/12/10 17:00,2015/12/10 19:00,0,0,0,9.275,,,,,,,,,,,,,
2015/12/10 18:00,2015/12/10 20:00,0,0,0,9.082,,,,,,,,,,,,,
2015/12/10 19:00,2015/12/10 21:00,0,0,0,8.949,,,,,,,,,,,,,
2015/12/10 20:00,2015/12/10 22:00,0,0,0,8.927,,,,,,,,,,,,,
2015/12/10 21:00,2015/12/10 23:00,0,0,0,9.02,,,,,,,,,,,,,
2015/12/10 22:00,2015/12/11 00:00,0,0,0,8.743,,,,,,,,,,,,,
2015/12/10 23:00,2015/12/11 01:00,0,0,0,8.635,,,,,,,,,,,,,
2015/12/11 00:00,2015/12/11 02:00,0,0,0,8.605,,,,,,,,,,,,,
2015/12/11 01:00,2015/12/11 03:00,0,0,0,8.628,,,,,,,,,,,,,
2015/12/11 02:00,2015/12/11 04:00,0,0,0,8.678,,,,,,,,,,,,,
2015/12/11 03:00,2015/12/11 05:00,0,0,0,8.699,,,,,,,,,,,,,
2015/12/11 04:00,2015/12/11 06:00,0,0,0,8.819,,,,,,,,,,,,,
2015/12/11 05:00,2015/12/11 07:00,0,0.001,0.002,8.783,,,,,,,,,,,,,
2015/12/11 06:00,2015/12/11 08:00,0.027,0.006,0.036,9.427,,,,,,,,,,,,,
2015/12/11 07:00,2015/12/11 09:00,0.045,0.004,0.058,9.552,,,,,,,,,,,,,
2015/12/11 08:00,2015/12/11 10:00,0.075,0.007,0.088,9.427,,,,,,,,,,,,,
2015/12/11 09:00,2015/12/11 11:00,0.21,0.058,0.181,9.955,,,,,,,,,,,,,
2015/12/11 10:00,2015/12/11 12:00,0.445,0.318,0.192,10.64,,,,,,,,,,,,,
2015/12/11 11:00,2015/12/11 13:00,0.437,0.32,0.181,10.748,,,,,,,,,,,,,
2015/12/11 12:00,2015/12/11 14:00,0.131,0.027,0.128,10.269,,,,,,,,,,,,,
2015/12/11 13:00,2015/12/11 15:00,0.043,0.005,0.056,9.71,,,,,,,,,,,,,
2015/12/11 14:00,2015/12/11 16:00,0.008,0.002,0.017,9.181,,,,,,,,,,,,,
2015/12/11 15:00,2015/12/11 17:00,0,0,0,8.699,,,,,,,,,,,,,
2015/12/11 16:00,2015/12/11 18:00,0,0,0,8.403,,,,,,,,,,,,,
2015/12/11 17:00,2015/12/11 19:00,0,0,0,8.231,,,,,,,,,,,,,
2015/12/11 18:00,2015/12/11 20:00,0,0,0,8.11,,,,,,,,,,,,,
2015/12/11 19:00,2015/12/11 21:00,0,0,0,7.939,,,,,,,,,,,,,
2015/12/11 20:00,2015/12/11 22:00,0,0,0,7.831,,,,,,,,,,,,,
2015/12/11 21:00,2015/12/11 23:00,0,0,0,7.735,,,,,,,,,,,,,
2015/12/11 22:00,2015/12/12 00:00,0,0,0,7.656,,,,,,,,,,,,,
2015/12/11 23:00,2015/12/12 01:00,0,0,0,7.575,,,,,,,,,,,,,
2015/12/12 00:00,2015/12/12 02:00,0,0,0,7.498,,,,,,,,,,,,,
2015/12/12 01:00,2015/12/12 03:00,0,0,0,7.444,,,,,,,,,,,,,
2015/12/12 02:00,2015/12/12 04:00,0,0,0,7.391,,,,,,,,,,,,,
2015/12/12 03:00,2015/12/12 05:00,0,0,0,7.367,,,,,,,,,,,,,
2015/12/12 04:00,2015/12/12 06:00,0,0,0,7.383,,,,,,,,,,,,,
2015/12/12 05:00,2015/12/12 07:00,0,0.001,0.002,7.522,,,,,,,,,,,,,
2015/12/12 06:00,2015/12/12 08:00,0.049,0.023,0.043,7.896,,,,,,,,,,,,,
2015/12/12 07:00,2015/12/12 09:00,0.325,0.275,0.09,8.596,,,,,,,,,,,,,
2015/12/12 08:00,2015/12/12 10:00,0.496,0.472,0.096,9.276,,,,,,,,,,,,,
2015/12/12 09:00,2015/12/12 11:00,0.569,0.558,0.106,9.804,,,,,,,,,,,,,
2015/12/12 10:00,2015/12/12 12:00,0.607,0.612,0.104,10.154,,,,,,,,,,,,,
2015/12/12 11:00,2015/12/12 13:00,0.575,0.572,0.101,10.298,,,,,,,,,,,,,
2015/12/12 12:00,2015/12/12 14:00,0.513,0.508,0.086,10.305,,,,,,,,,,,,,
2015/12/12 13:00,2015/12/12 15:00,0.377,0.359,0.069,10.056,,,,,,,,,,,,,
2015/12/12 14:00,2015/12/12 16:00,0.154,0.14,0.04,9.322,,,,,,,,,,,,,
2015/12/12 15:00,2015/12/12 17:00,0,0,0,7.929,,,,,,,,,,,,,
2015/12/12 16:00,2015/12/12 18:00,0,0,0,7.705,,,,,,,,,,,,,
2015/12/12 17:00,2015/12/12 19:00,0,0,0,7.546,,,,,,,,,,,,,
2015/12/12 18:00,2015/12/12 20:00,0,0,0,7.246,,,,,,,,,,,,,
2015/12/12 19:00,2015/12/12 21:00,0,0,0,6.98,,,,,,,,,,,,,
2015/12/12 20:00,2015/12/12 22:00,0,0,0,6.776,,,,,,,,,,,,,
2015/12/12 21:00,2015/12/12 23:00,0,0,0,6.658,,,,,,,,,,,,,
2015/12/12 22:00,2015/12/13 00:00,0,0,0,6.597,,,,,,,,,,,,,
2015/12/12 23:00,2015/12/13 01:00,0,0,0,6.544,,,,,,,,,,,,,
2015/12/13 00:00,2015/12/13 02:00,0,0,0,6.524,,,,,,,,,,,,,
2015/12/13 01:00,2015/12/13 03:00,0,0,0,6.512,,,,,,,,,,,,,
2015/12/13 02:00,2015/12/13 04:00,0,0,0,6.477,,,,,,,,,,,,,
2015/12/13 03:00,2015/12/13 05:00,0,0,0,6.444,,,,,,,,,,,,,
2015/12/13 04:00,2015/12/13 06:00,0,0,0,6.419,,,,,,,,,,,,,
2015/12/13 05:00,2015/12/13 07:00,0,0.004,0.002,6.44,,,,,,,,,,,,,
2015/12/13 06:00,2015/12/13 08:00,0.199,0.186,0.04,8.067,,,,,,,,,,,,,
2015/12/13 07:00,2015/12/13 09:00,0.428,0.433,0.056,10.61,,,,,,,,,,,,,
2015/12/13 08:00,2015/12/13 10:00,0.574,0.613,0.064,11.756,,,,,,,,,,,,,
2015/12/13 09:00,2015/12/13 11:00,0.652,0.719,0.07,12.579,,,,,,,,,,,,,
2015/12/13 10:00,2015/12/13 12:00,0.674,0.752,0.071,13.243,,,,,,,,,,,,,
2015/12/13 11:00,2015/12/13 13:00,0.642,0.709,0.07,13.711,,,,,,,,,,,,,
2015/12/13 12:00,2015/12/13 14:00,0.553,0.592,0.066,13.903,,,,,,,,,,,,,
2015/12/13 13:00,2015/12/13 15:00,0.398,0.403,0.058,13.645,,,,,,,,,,,,,
2015/12/13 14:00,2015/12/13 16:00,0.17,0.162,0.036,11.985,,,,,,,,,,,,,
2015/12/13 15:00,2015/12/13 17:00,0,0,0,10.055,,,,,,,,,,,,,
2015/12/13 16:00,2015/12/13 18:00,0,0,0,9.508,,,,,,,,,,,,,
2015/12/13 17:00,2015/12/13 19:00,0,0,0,9.164,,,,,,,,,,,,,
2015/12/13 18:00,2015/12/13 20:00,0,0,0,9.012,,,,,,,,,,,,,
2015/12/13 19:00,2015/12/13 21:00,0,0,0,9.014,,,,,,,,,,,,,
2015/12/13 20:00,2015/12/13 22:00,0,0,0,8.964,,,,,,,,,,,,,
2015/12/13 21:00,2015/12/13 23:00,0,0,0,8.933,,,,,,,,,,,,,
2015/12/13 22:00,2015/12/14 00:00,0,0,0,8.848,,,,,,,,,,,,,
2015/12/13 23:00,2015/12/14 01:00,0,0,0,8.752,,,,,,,,,,,,,
2015/12/14 00:00,2015/12/14 02:00,0,0,0,8.686,,,,,,,,,,,,,
2015/12/14 01:00,2015/12/14 03:00,0,0,0,8.662,,,,,,,,,,,,,
2015/12/14 02:00,2015/12/14 04:00,0,0,0,8.655,,,,,,,,,,,,,
2015/12/14 03:00,2015/12/14 05:00,0,0,0,8.653,,,,,,,,,,,,,
2015/12/14 04:00,2015/12/14 06:00,0,0,0,8.996,,,,,,,,,,,,,
2015/12/14 05:00,2015/12/14 07:00,0,0.003,0.002,9.114,,,,,,,,,,,,,
2015/12/14 06:00,2015/12/14 08:00,0.137,0.113,0.048,9.542,,,,,,,,,,,,,
2015/12/14 07:00,2015/12/14 09:00,0.289,0.237,0.09,10.537,,,,,,,,,,,,,
2015/12/14 08:00,2015/12/14 10:00,0.451,0.418,0.103,11.766,,,,,,,,,,,,,
2015/12/14 09:00,2015/12/14 11:00,0.618,0.657,0.085,12.803,,,,,,,,,,,,,
2015/12/14 10:00,2015/12/14 12:00,0.665,0.735,0.077,13.743,,,,,,,,,,,,,
2015/12/14 11:00,2015/12/14 13:00,0.637,0.702,0.074,14.37,,,,,,,,,,,,,
2015/12/14 12:00,2015/12/14 14:00,0.542,0.575,0.071,14.567,,,,,,,,,,,,,
2015/12/14 13:00,2015/12/14 15:00,0.366,0.356,0.068,14.284,,,,,,,,,,,,,
2015/12/14 14:00,2015/12/14 16:00,0.096,0.079,0.04,12.744,,,,,,,,,,,,,
2015/12/14 15:00,2015/12/14 17:00,0,0,0,11.364,,,,,,,,,,,,,
2015/12/14 16:00,2015/12/14 18:00,0,0,0,10.738,,,,,,,,,,,,,
2015/12/14 17:00,2015/12/14 19:00,0,0,0,10.239,,,,,,,,,,,,,
2015/12/14 18:00,2015/12/14 20:00,0,0,0,9.823,,,,,,,,,,,,,
2015/12/14 19:00,2015/12/14 21:00,0,0,0,9.479,,,,,,,,,,,,,
2015/12/14 20:00,2015/12/14 22:00,0,0,0,9.214,,,,,,,,,,,,,
2015/12/14 21:00,2015/12/14 23:00,0,0,0,9.048,,,,,,,,,,,,,
2015/12/14 22:00,2015/12/15 00:00,0,0,0,8.927,,,,,,,,,,,,,
2015/12/14 23:00,2015/12/15 01:00,0,0,0,8.817,,,,,,,,,,,,,
2015/12/15 00:00,2015/12/15 02:00,0,0,0,8.717,,,,,,,,,,,,,
2015/12/15 01:00,2015/12/15 03:00,0,0,0,8.697,,,,,,,,,,,,,
2015/12/15 02:00,2015/12/15 04:00,0,0,0,8.671,,,,,,,,,,,,,
2015/12/15 03:00,2015/12/15 05:00,0,0,0,8.654,,,,,,,,,,,,,
2015/12/15 04:00,2015/12/15 06:00,0,0,0,8.452,,,,,,,,,,,,,
2015/12/15 05:00,2015/12/15 07:00,0,0.001,0.002,8.404,,,,,,,,,,,,,
2015/12/15 06:00,2015/12/15 08:00,0.045,0.015,0.047,9.479,,,,,,,,,,,,,
2015/12/15 07:00,2015/12/15 09:00,0.105,0.027,0.102,11.109,,,,,,,,,,,,,
2015/12/15 08:00,2015/12/15 10:00,0.147,0.032,0.142,11.746,,,,,,,,,,,,,
2015/12/15 09:00,2015/12/15 11:00,0.172,0.035,0.166,12.08,,,,,,,,,,,,,
2015/12/15 10:00,2015/12/15 12:00,0.172,0.032,0.169,12.262,,,,,,,,,,,,,
2015/12/15 11:00,2015/12/15 13:00,0.14,0.021,0.145,12.207,,,,,,,,,,,,,
2015/12/15 12:00,2015/12/15 14:00,0.097,0.013,0.108,11.935,,,,,,,,,,,,,
2015/12/15 13:00,2015/12/15 15:00,0.051,0.006,0.063,11.452,,,,,,,,,,,,,
2015/12/15 14:00,2015/12/15 16:00,0.011,0.002,0.02,10.667,,,,,,,,,,,,,
2015/12/15 15:00,2015/12/15 17:00,0,0,0,9.979,,,,,,,,,,,,,
2015/12/15 16:00,2015/12/15 18:00,0,0,0,9.886,,,,,,,,,,,,,
2015/12/15 17:00,2015/12/15 19:00,0,0,0,9.921,,,,,,,,,,,,,
2015/12/15 18:00,2015/12/15 20:00,0,0,0,9.911,,,,,,,,,,,,,
2015/12/15 19:00,2015/12/15 21:00,0,0,0,9.845,,,,,,,,,,,,,
2015/12/15 20:00,2015/12/15 22:00,0,0,0,9.58,,,,,,,,,,,,,
2015/12/15 21:00,2015/12/15 23:00,0,0,0,9.404,,,,,,,,,,,,,
2015/12/15 22:00,2015/12/16 00:00,0,0,0,9.414,,,,,,,,,,,,,
2015/12/15 23:00,2015/12/16 01:00,0,0,0,9.498,,,,,,,,,,,,,
2015/12/16 00:00,2015/12/16 02:00,0,0,0,9.498,,,,,,,,,,,,,
2015/12/16 01:00,2015/12/16 03:00,0,0,0,9.43,,,,,,,,,,,,,
2015/12/16 02:00,2015/12/16 04:00,0,0,0,9.223,,,,,,,,,,,,,
2015/12/16 03:00,2015/12/16 05:00,0,0,0,9.409,,,,,,,,,,,,,
2015/12/16 04:00,2015/12/16 06:00,0,0,0,9.598,,,,,,,,,,,,,
2015/12/16 05:00,2015/12/16 07:00,0,0,0.001,9.477,,,,,,,,,,,,,
2015/12/16 06:00,2015/12/16 08:00,0.02,0.004,0.03,9.984,,,,,,,,,,,,,
2015/12/16 07:00,2015/12/16 09:00,0.075,0.012,0.083,10.477,,,,,,,,,,,,,
